title,summary,category
행운이 함께하는 샴발라 팔찌 만들기,"샴발라는 비즈와 잠금장치를 평매듭으로 결합한 장신구이다. 착용하고 있으면 행운이 함께한다 하여 전 세계 패션피플에게 사랑받는 잇 아이템이다. 샴발라 팔찌의 가장 큰 매력이라면 기본 원리만 알고 있으면 무궁무진한 장신구를 만들 수 있다는 것이다.

이 책은 매듭법, 비즈의 배치, 마무리 작업 등을 사진 및 일러스트와 함께 친절히 설명하고 있어 누구나 쉽게 따라할 수 있다. 특히 책에 소개된 48가지 샴발라 팔찌 및 액세서리는 당신의 패션 센스를 한 단계 업그레이드 시켜줄 것이다.",Home_Cook_Beauty
니들이 결혼을 알어?,"결혼에 대해서 쉽게 접근할 수 있도록 스토리 형식으로 풀어가되 장마다 결혼의 비밀과 편지글을 넣었다. 그 글의 1차 수신자는 상담현장에서 끝내 상담실패로 끝난 사람들이다. 상담 실패가 차라리 저자 부부의 능력부족이길 희망하며 ‘그래도 꼭 해주고 싶은 말’을 담았다. 2차 수신자는 결혼만 생각하면 가슴이 뛰는, 결혼 판타지에 빠진 청춘들이다. 청춘들이 결혼의 비밀을 아는 데까지 걸리는 시간을 줄여주기 위해 편지라는 형식을 빌려왔다.

앞서 결혼한 선배들의 가슴 아픈 이야기를 들음으로써 ‘부패’의 전철을 밟지 말고 반드시 ‘발효’에 성공하기를 바라는 마음에서다. 그렇다 보니 자상하고 친절하기보단 ‘행복에 세뇌된 똑똑한 멍청이들’, ‘남자의 고추는 나침반 바늘이야!’등 이런 식의 돌직구에 경고문 수준의 문구들이 대부분이고, 각 챕터별로 실제 저자가 상담했었던 사례를 토대로 결혼에 대한 본질과 행복한 결혼생활을 하려면 어떻게 해야 하는지에 대한 비법을 제시하고 있다.",Home_Cook_Beauty
참!! 즐거운 종이접기 놀이학교,"종이접기도 이제는 아이들의 ‘통합발달’을 겨냥할 수 있을 만큼 진화했다. 종이접기를 과거에는 손재간의 기능 정도로만 생각했지만, 많은 연구자들이 계속 연구한 결과 종이접기 혹은 종이조형은 통합적인 발달의 기능을 가지고 있음이 밝혀지고 있다.

단순히 손끝 재간의 문제가 아니라 팔 전체의 운동이 동원이 되는 신체적 기능향상에도 기여한다. 작품을 구상하고, 개발하고, 고안해서 새로운 조형물을 만들어 내는 창의력의 향상, 여러 사람과의 공동 작업을 통해서 길러지는 사회성, 협동심의 신장이 되기도 한다. 뿐만 아니라 작업 과정에서 얻는 즐거움과 엑스터시는 정서 발달에 크게 도움을 주는, 그야말로 통합발달의 좋은 프로젝트라고 할 수 있다.",Home_Cook_Beauty
메이크업 생활자,"뷰티 생활습관부터 화장품 제대로 사용하기, 그리고 전문가들과 스타들의 메이크업 노하우와 성형까지, 아름다워지는 습관을 위한 메이크업 백서. 피부에 대한 기초 지식부터 메이크업으로 자신을 표현하기까지 꼭 필요한 요소를 상세한 설명과 일러스트, 사진까지 곁들인 다양한 방법으로 노출한다.

화장품에 대한 기능별 베스트 브랜드와 화장품 쇼핑 노하우, 화장과 화장품에 대한 잘못된 상식, 그리고 자신의 피부에 맞는 화장품 고르는 법을 자세하고 다양하게 설명한다. 메이크업 아티스가 알고 있는 베스트 브랜드와 스타들이 즐겨 쓰는 브랜드도 함께 소개한다. 또한 뷰티 성형과 피부과 시술에 대한 일반적인 궁금증과 의혹을 이야기한다.",Home_Cook_Beauty
자연을 요리하는 건강간식 70,"내 아이의 먹거리를 고민하는 엄마들을 위해 아이들의 건강에 따라 먹일 수 있는 간식 70가지를 알려준다. 자연의 먹거리를 이용한 맛있고 영양 가득한 간식을 소개했으며, 단순하게 요리법만 제공하는 것이 아니라 우리가 일상적으로 먹는 고구마, 감자, 오이, 호박, 양파, 사과, 바나나 등 각종 야채와 과일의 효능과 이용법에 대해서도 자세히 설명했다.",Home_Cook_Beauty
신나는 중국여행을 위한 맛있는 중국음식 100,"보편적인 한국인의 입맛을 지닌 사람이라면 누구나 좋아할 만한 중국 음식만을 엄선, 발음이 어려워 현지에서 주문할 때에도 어려움을 겪는 이들을 위해 현지발음을 표기했다. 요리법이 담겨져있기보다는, 다양한 중국요리를 생생한 사진과 함께 소개하는 것에 초점을 두었다.",Home_Cook_Beauty
집에서 만드는 중국요리,"최근 새롭게 문을 연 중식당들은 깔끔하고 모던한 인테리어와 함께 우리 입맛에 맞는 새로운 요리들을 선보여 화제가 되고 있다. 자장면과 짬뽕, 탕수육이 중국요리의 전부라고 여겼던 우리의 생각을 모조리 뒤바꾸고 있는 셈이다. 이 책은 온 가족이 좋아하는 중국요리, 그래서 가장 배우고 싶었던 중국요리를 동천홍, 루외루, 루지, 마리, 리포홍콩 등 장안에 소문난 중식당 셰프들로부터 직접 배우는 특이한 요리책이다.

평소에 잘 쓰지 않는 해삼이나 삭스핀 등 손질하기 어려운 재료를 다듬는 방법에서부터, 굴소스와 채소만으로 만든 아주 쉬운 초스피드 요리부터 해삼이나 삭스핀 등 값비싼 재료를 이용한 요리, 특별한 날에 어울리는 일품요리까지, 셰프들의 그동안 쌓아온 노하우를 완전 공개한다.

또한 중국요리를 이용한 손님 상차림을 소개하여 주부들의 고민을 덜고 있는데, 3,40대에 어울리는 상차림, 노인들을 위한 상차림, 부부동반을 위한 상차림, 젊은 세대를 위한 상차림 등 특별한 날에 어울리는 상차림 메뉴와 중국요리에 어울리는 테이블 세팅 아이디어와 더 맛있게 만드는 비법을 담았다. 아울러 중국요리의 느끼함을 덜어주는 밑반찬 레시피도 함께 소개한다.",Home_Cook_Beauty
한국인의 밥상문화 1,"우리 음식문화에 대해 쓴 책으로 18년간 <이규태 코너>를 통해 발표된 글들 중 우리 음식문화를 국제적으로 비교하고 이를 통해 개성과 전통을 추구한 내용을 모아 구성했다.

이 책은 우리 고유의 전통 음식 중 특히 간장·된장·김치·두부 등 발효미를 내는 음식들을 위주로 다양하고 독특한 우리의 음식 문화를 소개했다. 어머니의 손맛이 담긴 음식 14가지와 신토불이 우리 먹거리, 밥상을 통해 살펴본 삶의 지혜 등 음식문화에 대한 저자의 해박한 지식이 담겨있다.",Home_Cook_Beauty
쇠고기 한 근이 있다면,"돼지고기, 닭고기, 오징어, 감자, 호박처럼 장을 볼 때마다 사게 되는 만만한 재료들이 있다. 늘 만들게 되는 메뉴에 몇가지 아이디어를 덧붙여 소스를 바꾸거나 양념장에 한두 가지 양념만 더하는 아주 쉬운 방법으로도 전혀 다른 요리가 된다. 시공사의 새로운 요리무크 '한가지 시리즈'는 가장 즐겨먹는 재료를 테마로 다양하고 실용적인 요리 메뉴와 만드는 법을 찬찬히 알려준다.

최대한 따라하기 쉽도록 각 요리마다 조리의 전과정을 큼직한 사진으로 빠짐없이 보여주고 있어서 TV의 요리프로그램을 지켜보듯 한 컷, 한 컷 생생한 사진을 따라 만들 수 있다는 것이 가장 큰 특징. 매일 만들어야 하는 일상의 반찬에서 손님맞이에도 자신있게 내놓을 수 있는 일품요리들, 전통음식, 퓨전 스타일 요리까지 한 가지 재료로 만들 수 있는 모든 요리를 아이템별, 난이도별로 나누어 한권 가득 담고 있다.

그 첫째권 <쇠고기 한 근이 있다면>에는 TV와 문화센터에서 맹활동중인 남성 요리연구가 김하진씨의 쇠고기 요리에 대한 비법이 공개된다. 깨소금과 참기름 대신 마른 붉은 고추로 칼칼한 맛을 내는 갈비찜, 배와 양파, 사과로 맛을낸 LA갈비구이, 간단히 만드는 데미글라스 소스로 맛을 낸 비프커틀릿처럼 김하진씨만의 독특한 양념장과 조리 노하우로 고기맛을 한껏 돋우는 쇠고기 요리를 맛볼 수 있다.

궁굼했던 동남아 쇠고기 요리와 서양식 요리도 간단하면서도 우리 입맛에 맞게 만드는 방법을 가르쳐 준다.
쇠고기 한 근이 있다면

닭 한 마리가 있다면

해물 한 가지가 있다면

돼지고기 한 근이 있다면

야채 한 가지가 있다면

생선 한 마리가 있다면

도시락을 하나 싸야 한다면

간식 한 가지를 만들고 싶다면

아침식사를 한 상 차려야 한다면

손님상을 한 상 차려야 한다면",Home_Cook_Beauty
정확한 폼 컨트롤을 위한 슬라이스 철저 마스터,"커트할 때 슬라이스 잡는 방향은 가로 슬라이스, 세로 슬라이스, 그리고 사선 슬라이스 등 각각의 특성에 맞게 효과적인 활용 방법이 있다. 『슬아이스 철저 마스터』에서는 포트대로 아름답고 효과적인 스타일 만들기를 설명한다. 「지금 커트 공부중」인 당신도, 「커트는 잘하지만, 다시 한번 생각해보자!」확실하게 커트의 완성도를 높여줄 수 있는 슬라이스 기법이다.",Home_Cook_Beauty
한국음식 백과사전,"3,300여종에 달하는 향토음식의 재료와 조리법, 유래와 특징 등의 정보를 사진과 함께 간략하게 서술한 사전적 설명서로서 일반인은 물론 전문가들도 사용할 수 있도록 집필하였다. 각 음식의 재료와 만드는 방법, 음식의 특징과 유래, 관련 고문헌, 주로 만들어 먹는 지역 등을 컬러 사진과 함께 수록하였다.",Home_Cook_Beauty
2019 프리미엄 가계부,불필요한 내용은 제거하고 사용자에게 꼭 필요한 내용만을 쓰기 쉽게 담았다. 프리미엄 가계부의 양식에 맞춰 기록해 나가다 보면 자신의 소비패턴을 쉽게 파악할 수 있다. 기존에 출시된 일반 가계부들 대비 평균 40% 넓은 면적을 가졌다. 넓어진 만큼 쓰기 편하고 한눈에 보기도 좋다.,Home_Cook_Beauty
Make it by Hands 페이퍼크래프트 : 마법의 종이접기,"시선을 사로잡는 20가지 환상적인 입체 종이공예 작품 만들기가 들어있다. 《Make it by Hands 페이퍼크래프트_마법의 종이접기》는 '종이오리기(키리가미, Kirigami)'와 종이접기(오리가미, origami)를 이용한 조금 색다른 방식의 입체 종이접기이다. 설명글 대로 평면 종이에 그려져 있는 선을 따라 칼로 오린 다음, 종이를 살짝 잡아당기면 3차원 구조물이 완성되는 독특하고 아름다운 종이공예이다.",Home_Cook_Beauty
메이크업 베이직,"메이크업의 이해, 메이크업의 역사, 색채학, 베이직 메이크업, 메이크업의 테크닉, 베이직 테마 메이크업 등 총 6개의 장으로 구성되어 있다. 각 장마다 이해를 돕기 위해 사진과 일러스트를 삽입하여 최대한 자세하고 정확한 설명을 하고자 노력하였다.",Home_Cook_Beauty
아는 요리,"한국인이 즐겨 먹는 40가지 식재료로 만드는 맛있는 200가지 집밥 요리를 소개한다. 식재료마다 고르는 법과 보관법을 소개하고 최소 5가지 요리 레시피를 안내해 ‘뭘 더 해먹을까’ ‘재료가 남으면 어떡하나’ 하는 고민을 깔끔하게 해소했다. 요리는 핵심 조리법과 난이도, 조리 시간을 표시하고 조리 단계별로 상세하게 설명하여 요리 초보자도 쉽게 따라할 수 있도록 했다.

식재료가 별로 없을 때에도 문제없다. 집에 있는 재료들로 요리에 도전할 수 있도록, 대체 식재료와 생략 할 수 있는 식재료를 알려준다. 또한 더 간단하게 할 수 있는 조리법과 요리를 할 때 알아두면 좋은 정보를 팁으로 제공해 ‘집에서 요리하기’와 관련한 수많은 고민들을 한방에 해결했다.",Home_Cook_Beauty
더 인테리어 북,"자기 생각과 취향에 맞는 좋아하는 물건들로만 채운다고 그럴듯한 인테리어가 완성되지는 않는다. 각 인테리어 스타일에는 그 스타일을 완성하는 유효한 아이템과 룰이 존재하기 때문이다. 집을 인테리어하기 위해서는 우선 자신이 좋아하는 스타일의 룰을 찾아야만 한다.

심플 & 내추럴, 심플 & 모던, 북유럽, 에스닉, 카페, 컨트릴, 일본풍 모던, 유럽 & 앤티크까지. <더 인테리어 북>에는 당신이 원하는 모든 인테리어 스타일이 있다. 각 스타일은 최근 주목을 받는 유명 건축사무소에서 거주하는 가족의 라이프스타일과 취향에 꼭 맞게 꾸며준 것이다. 이 사례들에서 자신이 원하는 스타일을 대입시켜 찾아보자.",Home_Cook_Beauty
심플한 건강법 333,"건강한 몸과 마음을 만드는 데 도움이 되는 333가지 짧고 심플한 조언. 믿을 만한 의학적 근거를 바탕으로 신체 부위별, 심리부터 인간관계까지 건강 상식과 오래오래 지속해야 할 건강한 습관의 기본을 알려준다.

의사이자 과학 저널리스트인 저자는 건강을 잘 먹고, 잘 자고, 움직이고, 다른 사람들과 어울리며 잘 지내는 것으로 정의하며 1가지 습관을 100퍼센트 바꾸기보다 백 가지 습관에서 1퍼센트씩 바꾸는 것만으로도 몸을 바꿀 수 있다고 말한다. 또 남의 기준에 자기 몸을 맞추기보다 자신만의 기준을 세워 건강을 실현해 나갈 것을 조언한다.

편안하고 긍정적인 태도, 자기 자신을 아끼고 공감하는 마음과 가족, 친구, 직장 동료들과 잘 지내는 삶이 실제로 장기의 활동을 돕고 수명을 연장시킨다. 정신과 신체 건강을 아우르는 조언들을 짬짬이 읽는 동안, 내 몸과 마음 건강을 앞으로 어떻게 관리할지 스스로 지침을 세울 수 있다.",Home_Cook_Beauty
FRUIT WINE 술,"적당한 음주는 건강에 이롭고, 사람들과의 관계를 돈독하게 해 준다. 잘 마시면 삶에 활력을 가져다주는 술, 몸에 좋은 재료로 직접 담가 마시면 더욱 즐거울 것이다. 술을 담그기에 좋은 재료로 계절의 기운을 듬뿍 받은 제철 과일을 빼놓을 수 없다. 비타민C가 풍부한 과일은 신진대사를 촉진하고 식욕을 돋우며, 피부 미용 효과까지 있는 훌륭한 안티에이징 식품이니 웰빙 술로 제격이다.

과일주는 신선한 과일에 담금술을 부어 맛과 향, 색, 성분을 우려내 마시기 때문에 과일 고유의 영양을 가득 담고 있으며 아름다운 빛깔과 향, 맛을 음미할 수 있는 매혹적인 음료다. 주재료인 과일과 설탕, 소주로 담그며, 취향에 따라 술의 풍미를 끌어올려 줄 부재료를 곁들여 나만의 과일주를 만들어 보자. 컨디션이 좋지 않을 때는 약술로, 특별한 날에는 분위기 내기에 딱 좋은 음료로 즐겨 마시게 될 것이다.",Home_Cook_Beauty
2016 레시피 가계부,"재테크와 식단, 이 두 가지는 주부라면 누구나 고민하는 주제다. <2016 레시피 가계부>는 주부들의 이런 고민을 해결하기 위해 나온 가계부다. 쓰기 편한 구성은 기본, 매일 한 장씩 펜으로 입출금을 기록하고 정리하다 보면 돈의 흐름을 한 번에 알 수 있도록 배열했다. 소비 패턴을 파악하고 돈이 어디로 빠져나가는지를 체크할 수 있다.",Home_Cook_Beauty
"엄마 마음, 태교 바느질","임신 기간 동안 '바느질'을 통해 태교할 수 있는 방법을 알려주는 책이다. 아기가 처음에 입을 배냇저고리를 비롯해 아이에게 꼭 필요한 아기용품, 출산을 기다리는 임산부를 위한 셔츠와 조끼 등 임신복과 출산용품들, 그리고 출산 후 수유복, 아기가 처음으로 가지고 놀 수 있는 장난감까지 만나볼 수 있다.

또한 태어날 아기를 위해 시기별로 어떤 것을 준비해야 할지, 각 개월마다 아이와 엄마는 어떤 변화가 있는지, 활용도 높은 실속 정보와 태교 테라피도 곁들였다. 바느질이 서툰 예비엄마들을 위해 바느질 기본기는 물론 초보 티 안 나는 바느질 비법도 담았으며, 바로 사용할 수 있는 실물 크기 도안도 수록했다.",Home_Cook_Beauty
걸그룹 메이크업북,"스타들의 워너비 메이크업 아티스트이자 ‘소녀시대’부터 ‘레드벨벳’까지 한류를 평정한 신의 손 ‘신경미’원장과 기초부터 색조까지 완벽을 기하는 메이크업 아티스트 ‘오희진’원장, 그녀들이 걸그룹 메이크업을 명쾌하게 한 권의 책에 담았다.

기초적인 메이크업 테크닉부터 전문가만이 알려줄 수 있는 시크릿 팁까지 메이크업에 관한 모든 것을 쉽고 자세하게 정리하고, 1.빛나는 스파클링 메이크업, 2.청순한 첫사랑 메이크업 3.시크한 아이포린트 메이크업, 4.내추러러 본 메이크업으로 구성했다. 또한 바디 메이크업, 마스카라, 아이라이너증 꼭 알아야 할 스페셜 레슨도 메이크업을 할 때, 큰 도움이 될것이다.",Home_Cook_Beauty
하루 한 끼 샐러드,"자연의 건강한 맛을 그대로 담은 해독 샐러드 레시피 90가지를 소개한다. 블로거들에게 담백한 요리로 인기가 높은 파워블로거이자 ¡º2인 식탁』의 저자 레이디스 이현주의 두 번째 책으로, 브런치와 도시락으로 샐러드를 제대로 챙겨 먹을 수 있도록 도와 주는 레시피 북이다.

'하루 한 끼 샐러드'는 평소 채소와 과일을 챙겨 먹기 힘든 싱글족과 신혼부부들에게 간단하게 만들어 건강하게 즐길 수 있는 샐러드 레시피를 알려준다. 토마토, 당근, 사과, 바나나, 견과류 등 우리가 손쉽게 구할 수 있는 재료로, 솜씨 없는 그 누구라도 만들 수 있는 90가지 레시피와 샐러드의 맛과 향을 깊게 만들어 주는 30가지 드레싱 레시피를 함께 담았다. 간장, 된장, 고추장과 요구르트, 과일 등 건강 재료로 만들 수 있는 간편 드레싱은 샐러드를 더 건강하고, 특별하게 만들어 준다.",Home_Cook_Beauty
사계절 정원 꽃 자수,"일본 야생화 자수 작가 사쿠라이 가즈에의 <사계절 정원 꽃 자수> 한국어판이 출간되었다. 이번에는 특별히 계절마다 피는 꽃들을 꽃말과 함께 다루면서 그에 어울리는 분위기를 연출했다. 30여 가지의 꽃 자수 실물 도안과 그녀만의 감성적인 디자인을 담은 스케치는 자수를 다양한 소품에 활용할 수 있는 폭을 넓혀 준다.

본문에는 자수의 기본 지식 역시 상세히 담겨 있다. 자수실 관리법을 비롯해 작품을 마무리하는 요령, 반드시 알아 두어야 할 기초 스티치 기법까지 꼼꼼히 다루었다. 사계절의 아름다움을 드러낸 정원의 꽃들을 저자만의 감성으로 수놓은 페이지들을 한 장씩 따르다 보면, 어느새 자수의 매력에 흠뻑 빠진 자신을 발견할 것이다.",Home_Cook_Beauty
미산가 매듭 팔찌,"미산가 팔찌를 처음 접하는 사람들도 쉽게 따라 만들 수 있도록 기초부터 차근차근 설명하고 있다. 기본 준비물부터 처음 매듭을 시작하는 방법은 물론 실수하기 쉬운 부분까지 자세히 알려준다. 난이도별로 만드는 방법을 제시하여 입문자뿐 아니라 팔찌 만들기에 능숙한 사람들에게도 유용하다.

또한 하트, 헤링본, 크로스 등 팔찌에 다양한 무늬와 이니셜을 넣고, 비즈를 활용하는 방법도 소개한다. 설명에 따라 한 줄씩 엮다 보면 어느새 전문가가 된 자신을 발견할 수 있을 것이다. 식상한 액세서리에 질렸다면, 무더운 여름날 밋밋해진 손목을 나만의 미산가 팔찌로 꾸며 보는 건 어떨까.",Home_Cook_Beauty
북유럽 생활소품,"눈 덮인 설원, 짙은 녹색의 숲과 나무를 비롯한 청명한 자연을 그대로 디자인의 모티브로 가져가는 나라, 북유럽. 빈티지부터 톤 다운된 모던 컬러, 생동감 넘치는 비비드한 패턴, 심플한 스타일까지 도무지 불가능한 디자인이란 게 없어 보이는 나라다. 이 때문일까? 그릇, 조명, 가구, 패션을 비롯한 모든 북유럽 생활소품들이 대중을 열광하게 만드는 것도 전혀 무리가 아닌 것처럼 여겨진다.

《북유럽 생활소품》에 수록된 제품들 역시 저마다의 개성을 뽐내는 실용적인 소품 위주다. 일본의 편집 소품 매장 ‘북유럽 생활소품점’에서 소비자에게 실제 판매하고 있는 아이템으로, 물건의 구입 경로와 가게의 운영 스토리가 나름 탄탄하다. 덴마크나 스웨덴 등의 나라에서 직접 물건을 공수하는 과정, 아이템의 간단 이력과 사용 방법, 오브제로 활용하기 위핸 팁 등을 함께 소개하고 있어 소품에 관심이 많은 사람들에게는 전부 알찬 정보가 된다.

다양한 용도의 플레이트와 머그, 볼 등은 기본이고, 도마와 냄비, 각종 커트러리, 도일리와 꽃병 등의 아이템까지 하나하나 소개한다. 더불어 비슷한 제품을 구입할 수 있는 국내 소품 숍 정보를 함께 수록했다. 오프라인 편집 매장 자체만으로 눈길을 끄는 국내 스칸, 루밍, 메종 드 실비 외에도 커먼키친, 데일리굿즈, 로이트리 등의 특색 있는 온라인 숍 정보도 담았다.",Home_Cook_Beauty
벌꿀과 너트로 만든 과자,"다카코의 달콤한 디저트 두 번째 이야기. 벌꿀과 너트를 이용해 과자를 더욱 맛있게 만드는 법을 소개하는 레시피북. 저자인 이나다 다카코는 오랜 경험을 바탕으로, 다양한 종류의 벌꿀과 너트를 과자에 알맞게 응용하는 법, 간단한 과정만으로 기존의 과자를 특별하게 즐길 수 있는 노하우 등을 이 책을 통해 알려준다.

벌꿀은 설탕보다 건강에 이롭고 칼로리가 낮은 것은 물론, 과자에 촉촉한 질감과 윤기를 준다. 각종 너트 또한 고소한 향과 함께 특유의 맛을 가지고 있어 과자 맛을 더욱 풍부하고 다채롭게 만들어준다. 저자는 오랜 시간 과자를 구워온 경험과 자신만의 노하우를 바탕으로 이 두 가지 재료를 기존의 과자 레시피에 응용한다.

신선한 아이디어가 포함된 그녀의 레시피를 따라하다 보면, 간단한 방법만으로도 디저트의 맛을 업그레이드하는 방법을 알게 된다. 레시피 외에도 벌꿀을 고르는 법, 너트를 오래 보관하는 법, 남은 벌꿀과 너트를 다른 요리에 활용하는 법 등 다양한 정보와 함께 저자만의 유용한 요리 팁이 담겨 있어 더욱 유용한 책이다.",Home_Cook_Beauty
맑고 향기로운 우리 꽃차,"꽃차의 보급과 대중화에 힘써 온 송희자의 두 번째 책으로, 15년이 넘는 기간 동안 지은이가 쌓아 온 노하우가 담겨 있다. 피어 있을 때의 아름다운 형태, 말리거나 설탕(꿀)에 재워서 차로 만드는 과정, 꽃차의 맛, 꽃의 응용 범위 등 꽃에 관한 다양한 정보를 알려준다. 지은이가 추천하는 꽃차 100여 종류의 제조법과 야생화 사진, 설명이 들어 있다.",Home_Cook_Beauty
