title,summary,category
몽상클레르의 시크릿 레시피,"일본 ‘전국양과자기술경연대회’ 최연소 우승, 일본 내 각종 양과자 경연대회 석권, 프랑스농식품진흥공사 콩쿠르 최연소 우승, 프랑스 C.C.C 평가단 최고 등급 별 다섯... 세계 유수의 제과대회를 휩쓸며 일본이 낳은 ‘천재 파티시에’로 불리는 쓰지구치 히로노부의 대표작.

일본인뿐만 아니라 외국의 유명인사들이 자주 찾는 곳으로도 널리 알려진 카페 ‘몽상클레르’는 늘 긴 줄을 서야 하며, 진열대 안의 케이크도 금방 줄어들고, 그나마도 오후가 되면 케이크 맛을 볼 수 없는 곳으로 이미 국내에서도 케이크마니아뿐 아니라 식도락 여행자들의 필수 코스가 된 지 오래다(매일경제). 이 책은 몽상클레르의 대표작 40여 점과 과자·케이크의 기본 크림 & 반죽 만드는 법을 자세히 공개했다.",Home_Cook_Beauty
코코지니의 친절한 원피스 교실,"원피스를 만드는 과정에 대해 누구보다 쉽게, 조목조목 알려 주는 핸드메이드 옷 만들기 기본서이다. 옷 만들기 과정을 몸판, 소매, 목둘레, 밑단 등으로 세분하여 각 부분의 다양한 디자인을 소개하고 이에 대한 봉제법을 사진과 영상으로 상세히 설명했다. 각 부분의 봉제법이 모듈화되어 있으므로 옷을 몇 가지 만들어 보며 기본기에 익숙해지면, 여러 모듈을 조합하여 다양한 디자인의 옷을 만들 수 있게 된다.

많은 사랑을 받았던 전작 [코코지니의 친절한 재봉틀 교실]이 실용적이고 예쁜 패브릭 소품 만들기 책이었다면, 이번 책에서는 심플하고 편한 원피스 만드는 방법을 쉽게 알려 준다. 혹시 어렵더라도 책에 수록된 QR 코드를 스캔하면 상세하게 설명된 영상으로 바로 연결된다. 게다가 Part 3에서 소개한 원피스 및 일상복 총 19가지의 실물 패턴도 수록되어 있어 현장 강의가 부럽지 않은 책이 될 것이다.",Home_Cook_Beauty
매거진 F (Magazine F) Vol.16 : 나물 (Namul),"나물은 산이나 들에서 채취한 식용 가능한 식물 또는 이를 조미해 만든 음식을 통칭하는 말이다. 일본이나 중국 등의 주변 국가에도 나물이 존재하지만 한국만큼 오랜 시간 다양한 나물을 일상적 음식에 활용해온 곳은 찾기 어렵다. 밥과 반찬은 물론이고 국의 재료로 쓰거나 후식으로 만들어 먹는 경우도 발견된다.

국토 대부분이 산지인 까닭에 제철에 나는 나물을 채취해 그때그때 즐기는 나물 문화가 발달했으며, 그중에서도 봄나물은 김치와 함께 한국을 대표하는 채소 음식으로 꼽힌다. 특히 제주도의 고사리, 강원도의 참두릅과 눈개승마, 경북 울진의 바닷가에서 자라는 방풍나물 등 지역의 식문화를 그대로 대변하는 나물은 동시대 푸드 신의 화두로 자리한 로컬 푸드와 채집 요리의 개념을 그대로 담아낸다는 점에서 더욱 주목받고 있다.",Home_Cook_Beauty
라임맘의 실패 없는 아이주도이유식 & 유아식,"육아맘들 사이에서 열광적인 반응을 일으키면서 약 1년 반만에 5만부 판매고를 기록한 『라임맘의 실패 없는 아이주도이유식 & 유아식』이 전면개정판으로 돌아왔다. 본래의 도서가 무려 413개의 이유식 및 유아식 레시피를 소개했는데, 개정판은 여기에 메뉴를 또 더했다. 무려 591개의 레시피가 한데 담겼다.

책을 사 본 독자들의 서평과 인스타그램 DM을 세심히 살핀 라임맘은 대한민국 엄마들의 공통된 고민을 수렴할 수 있었다. 그 결과 ‘밥’을 기반한 메뉴를 대폭 강화했다. 또한 부득이 사 먹일 수 밖에 없는 간식, 특히 빵과 쿠키를 우유, 계란, 버터, 설탕 등 염려스러운 재료를 아예 빼거나 대폭 줄이고, 그럼에도 촉촉하고 부드러운 빵으로 탄생시키고자 실패에 실패를 거듭해 아이용 베이킹 레시피로 완성하기에 이른다.

이론 부분이 보강된 것 또한 주목할 만 하다. 아이주도이유식이 무엇이고 왜 하는지, 성공적으로 이끄는 기본 원칙은 무엇인지, 언제 시작하고 어떤 음식을 제공해야 할지, 안전한 이유식을 위해 주의해야 할 점은 무엇인지, 거의 책 한 권의 분량에 이르는 글을 인트로에 풀어냈다.",Home_Cook_Beauty
세상 쉽고 맛있는 튼이 이유식,"파워블로거 희야가 알려주는 이유식의 신세계, 밥솥 칸막이 이유식 레시피를 담았다. 밥솥 칸막이는 원래 현미밥, 콩밥, 잡곡밥 등 여러 종류의 밥을 한 번에 만들기 위한 것이었다. 그런데 엄마들이 이유식에 활용하면서, 엄마들 사이에서 ‘밥솥 칸막이’는 이유식의 신세계를 선물해준 세상에서 가장 놀라운 발명품이 되었다.

쌀가루, 큐브, 밥솥 칸막이를 활용한 이유식 레시피는, 어려워서 도저히 따라할 엄두도 나지 않았던 기존 레시피들과는 완전히 다르다. 희야 레시피만 있으면 하루에 두 끼, 세 끼를 먹이는 중기와 후기 이유식도 더 이상 두렵지 않을 것이다.",Home_Cook_Beauty
브리첼의 감성 케이크,"‘제과계의 백 선생’으로 불리는 브리첼은 19년간 시들지 않는 열정으로 각종 디저트를 만들어 블로그와 유튜브, 인스타그램에 소개해 왔다. 『브리첼의 감성 케이크』에는 블로그와 유튜브에 공개하지 않은 케이크 33개와 황금 비율, 실전 베이킹 비법이 담았다.

구하기 쉬운 재료, 만드는 과정이 까다롭지 않은 레시피, 아이싱이 필요 없는 케이크. 이 세 가지 조건에 맞는 케이크로만 구성된 점이 돋보인다. 무엇보다 요즘 유명 카페와 베이커리 숍에서 인기 있는 케이크와 따라 만들기 쉬우면서 맛있고 트렌디한 디자인을 입힌 케이크를 담았다. 과일, 곡물, 구황작물 등 여러 재료를 활용한 홀케이크부터 치즈케이크, 파운드케이크는 물론 저자 브리첼의 개성이 담긴 케이크까지 알차게 소개한다.

한 가지 메뉴를 완성하면 다른 재료를 넣어 새로운 버전의 케이크로 응용할 수 있도록 했다. 아이싱을 하지 않아도 되는 케이크 레시피가 궁금한 홈베이커와 예쁜 케이크를 완성도 있게 만들어 보고자 하는 이들, 카페 창업을 염두해 두고 레시피를 개발하고 싶은 모두를 위한 책이다.",Home_Cook_Beauty
아이스키친의 아이스팝 50 레시피,"런던의 길거리음식 넘버1 아이스팝. 아이스 키친의 아이스크림 인기가 치솟으면서 더욱 맛있는 도시로 변화하고 있는 런던. <아이스 키친(Ice Kitchen)>은 2013년 봄, 입맛 까다로운 미식가도 반할만한 최고의 아이스팝을 만들겠다는 목표에서 시작된 핸드메이드 아이스팝 브랜드이다.

<아이스키친>의 아이스팝은 런던 스트리트푸드의 대명사이지만, 그 시작은 2011년 뉴욕으로 거슬러 올라간다. 저자인 나디아 로덴(Nadia Roden)은 시각예술과 조리학 두 분야에서 권위적인 상을 받은 예술가로, 어느 날 우연히 얼어붙은 잎이 투명하게 비치는 아름다운 아이스팝 사진을 본 후 아이스팝을 만들 수 있는 모든 맛과 조합을 상상해보고 현실로 만들어냈다. 나디아의 상상력 가득한 아이스팝은 뉴욕에서 엄청난 관심을 불러일으켰고 곧 새로운 트렌드로 떠올랐다.

나디아와 함께 일하던 조카 세자르 로덴(Cesar Roden)이 런던으로 돌아와 고모의 레시피를 바탕으로 런칭한 푸드카트 사업이 <아이스 키친>이며, 뉴요커와 런더너들에게 큰 인기를 모은 레시피를 모아 이 책을 만들었다.",Home_Cook_Beauty
오늘은 아무래도 케이크 : 오븐팬 하나로 간단하게 만드는 디저트 35,"폭신하고 촉촉한 스펀지 시트 두 종류로 손쉽게 만들어 먹을 수 있는 다양한 케이크를 소개한 책이다. 투명한 용기에 크림, 과일, 스펀지 시트를 담아 만든 아기자기한 매력의 트라이플, 큼지막하게 자른 재료를 켜켜이 쌓아 올려 먹음직스러운 스퀘어케이크, 부드러운 시트를 둥글게 말아 색다르게 즐기는 롤케이크 등 모양도 맛도 제각각인 케이크의 다채로운 매력에 빠져보자.",Home_Cook_Beauty
오늘의 일인분 일식,"누구나 집에서 간편히 즐길 수 있는 맛있는 '일인분 일식'을 소개한다. 집에서는 만들기 어렵다고 생각할 수 있는 소고기 감자조림이나 치킨 데리야끼, 카레유부우동과 같은 일본 가정 요리를 우리 주변에서 손쉽게 구할 수 있는 재료와 늘 곁에 있는 조미료를 사용해 맛있게 만들어 먹을 수 있도록 도와준다.

마트에서 쉽게 구할 수 있는 재료들과 구하기 어려운 재료들은 대체 재료들을 함께 설명하여 재료가 없어서 요리하기 어렵다는 걱정을 덜어준다. 또한 조리 도구 역시 일인 가구가 사용하기에 알맞은 직경 15㎝ 정도의 작은 냄비와 직경 20㎝ 정도의 작은 프라이팬을 이용해 빠른 시간에 요리할 수 있도록 설명한다.

모든 요리의 계량이 일인분으로 되어있어 한 끼에 뚝딱 만들어, 먹을 수 있을 만큼만 만들 수 있다. 거기에 ‘고기 요리, 덮밥과 면 요리, 생선 요리, 채소 반찬과 상비 재료’로 내용을 나누어 구성하여 집에 있는 재료들을 확인하고 각 장을 참고하여 활용할 수 있다.",Home_Cook_Beauty
감각적인 니터를 위한 손뜨개 모티브 & 에징 300,"당신의 평범한 일상을 멋스럽게 채색해줄 다양하고 실용적인 손뜨개 모티브와 에징 패턴북. 손뜨개를 즐길 줄 아는 감각적인 니터들이 새롭고 다양한 패턴에 도전할 수 있도록 활용도 높은 300점의 모티브와 에징 패턴을 사진 및 도안과 함께 소개하고 있다.

또한 원형 시작코를 만드는 법부터 모티브 한 장을 마무리하는 법, 배색실을 바꾸는 법, 코바늘뜨기법으로 모티브를 연결하는 법 등 작품을 만드는 데 유용한 팁들을 일러스트와 함께 자세히 설명해주어 니터들이 깔끔하게 완성도 높은 작품을 만들 수 있도록 하였다. 배색 방법이나 연결 방식, 실의 종류에 따라 전혀 색다른 아이템을 만들 수 있는 다양한 형태의 손뜨개 패턴으로 컵 받침, 머플러, 쿠션, 가방 등 여러 가지 손뜨개 소품을 만들어 보자.",Home_Cook_Beauty
1시간에 만드는 일주일 반찬,"떠오르는 국민 엄마 ‘영자씨’의 고민은 ‘어떻게 하면 하나라도 더 간단하고 쉽게 레시피를 알려줄까?’이다. 생각해보면 그렇다. 왜 반찬 하나 만드는데 부엌이 이 난리가 나고, 내 두손이 모자르고, 하루를 꼬박 다 잡아야 하는가 싶다. 엄마는 분명 삼십 분도 안 돼서 반찬 하나 뚝딱 만들고, 부엌 정리까지 클리어하게 끝냈었는데도 말이다. 매일 다른 반찬들을 매일 1시간도 안 돼서 뚝딱 만들어내는 엄마를 보며, 밑반찬 정도야 원래 저렇게 쉬운 건 줄 알았다.

하지만 직접 요리를 해야 할 나이에 이르러보니, 엄마만큼 나이를 먹는다고 그저 그렇게 되는 요리들이 아니라는 걸 깨닫게 되었다. 미처 엄마한테 듣지 못한 엄마만의 부엌살림 지혜와 노하우가 절실히 필요하다. 유튜브 채널 <영자씨의 부엌> 속 ‘엄마’ 영자씨에게 44만 명의 구독자들이 열광하는 이유이다.

우선 간단하다. 책에 나온 대로, 영상에 나온 대로 따라만 하면 손쉽게 3가지 반찬도, 5가지 반찬도 한 시간에 뚝딱 만들 수 있다. 그저 책에 나온 스텝들에 몸을 맡기면 어느 순간 식탁 위에 5가지 맛있는 반찬이 놓여 있다. 이제 막 요리를 시작한 요린이 딸부터, 아무리 해도 늘지 않는 초보 주부 딸, 맛의 노하우를 더 깊게 알고 싶은 베테랑 주부까지 모두를 아우르는 영자씨만의 비법 레시피를 가득 담았다.",Home_Cook_Beauty
로컬릿 채소 요리의 정석,"SNS 채소 요리의 성지, 옥수동 '로컬릿' 남정석 셰프의 첫 번째 레시피북. 더 많은 이들이 평소에 즐겨 먹지 않던 채소의 매력을 발견하고 채소와 조금 더 가까워졌으면 하는 남정석 셰프의 바람을 담아 기획됐다. 대중을 대상으로 하는 만큼 마트에서 구할 수 있는 재료들을 사용해 누구나 쉽고 간단하게 만들 수 있는 요리를 소개하는 것에 초점을 맞췄다.

파트 1에서는 다양한 채소 요리에 활용할 수 있는 페스토, 드레싱, 소스, 피클 등을 소개한다. 채소 요리 레시피는 평일과 주말, 두 가지 콘셉트로 나누었다. 파트 2에는 바쁜 일상 속에서 비교적 쉽고 간단하게 만들 수 있는 평일 요리를, 파트 3에는 완성하기까지 어느 정도 시간과 정성은 필요하지만 근사한 맛과 비주얼을 자랑하는 주말 요리를 수록했다. 채소 테린, 단호박 카넬로니 등 로컬릿을 대표하는 메뉴들의 레시피도 함께 만나볼 수 있다.",Home_Cook_Beauty
"와인에 몹시 진심입니다만,","여기 와인에 몹시 진심인 한 사람이 있다. 공학도 출신의 마르크스주의 책 쓰는 사회과학 작가인 저자는 호기심으로 한번 마셔본 와인에 홀딱 빠져 돌이킬 수 없는 가산탕진형 와인 애호가의 길에 들어섰다. 자칭 글 써서 먹고사는, 생계형 작가인 저자에게 여유롭고 호화로운 와인 생활은 애초에 불가능이었다. 하지만 그래서 더욱 분투했다. 호구가 되지 않기 위해, 슬기로운 와인 생활을 위해, 와인 초심자에게 가장 필요한 사항들을 뼈저리게 체득했다.

책 속에는 와인 정가에 속지 않는 법부터, 가성비 와인 리스트, 와인에 맞는 안주 고르는 법과 와인 잔 선택하는 법, 라벨 읽는 법, 더 맛있게 와인을 마시는 꿀팁까지 당장 와인을 마시는 데 필요한 알짜 정보만 모았다. 또한 어렵고 방대한 기존의 와인 이론서와는 달리 일상에서 흔히 있을 법한 에피소드들을 함께 버무려 누구나 쉽게 읽고 마실 수 있는 와인 책을 완성했다.

어차피 마셔야 할 와인이라면 제대로, 호구가 되지 않고서, 더 맛있게 마시자는 단 하나의 진심으로 말이다. 오로지 저자의 혀와 코로 검증해 채운 이 책은 유례없는 가장 실질적이고 실용적인 와인 간증서가 될 것이다.",Home_Cook_Beauty
백종원이 추천하는 집밥 메뉴 애장판,"‘백종원이 추천하는 집밥 메뉴’ 시리즈 합본 한정판. 밥, 국, 찌개, 반찬 등 일상적이면서 꼭 필요한 메뉴를 담은 1탄 《백종원이 추천하는 집밥 메뉴 52》, 만능간장으로 백종원표 만능시리즈의 시작을 알린 2탄 《백종원이 추천하는 집밥 메뉴 54》, 만능양념의 인기에 힘입어 만능된장, 만능오일, 만능고기소스 등의 만능시리즈 레시피를 다양하게 활용한 3탄 《백종원이 추천하는 집밥 메뉴 55》, 외식 부럽지 않은 다양한 메뉴와 함께 만능맛간장 활용 레시피를 담은 완결판 4탄 《백종원이 추천하는 집밥 메뉴 56》까지. 그간의 여정을 기록하는 의미를 담아, 총 217개의 백종원 집밥 레시피를 한데 합쳐 정리했다.",Home_Cook_Beauty
나만의 홈스토랑이 빛나는 순간,"집에서 즐기는 특별한 집밥 레시피를 담은 책이다. 지은경의 요리는 쉽고 낯설지 않은 것들이다. 대신 늘 접하던 쉬운 재료를 새롭게 응용해 본다거나 늘 먹던 요리를 새로운 플레이팅으로 담아본다거나 하는 식. 즉, 우리에게 익숙한 것들을 새롭게 만들고 담아낸 ‘근사한 집밥’인 것이다.

이번 책에서는 저자의 감각적인 집밥 레시피 60여 가지뿐만 아니라 음식의 디테일을 만드는 정보(허브, 치즈, 향신료와 소스, 와인, 그릇 등의 선택과 활용법), 여기저기 곁들이기 좋은 샐러드 드레싱 & 피클, 그리고 책 속 메뉴만으로 구성한 상황별 코스 구성까지도 소개했다.",Home_Cook_Beauty
유아식 레시피북,"요리가 처음인 초보 부모를 위한 유아식 바이블. 재료 구입부터 응용 메뉴까지 차근차근 따라 할 수 있게 구성했다. 먼저 조리법으로 분류하고 각 조리법마다 요리의 과정을 간단하게 짚어 주어 어떤 재료를 다루게 되더라도 허둥대지 않고 큰 틀에 맞추어 요리를 할 수 있게 했다. 또한 저염·저당 레시피에 어른 요리로 활용하는 팁을 더하여 온가족이 건강한 식사를 함께할 수 있게 했다.

이 책에서는 요리에 갓 입문한 초보 부모라도 하루 세 끼 아이 밥을 뚝딱 차려 낼 수 있도록 최대한 쉽고 자세하게 설명했다. 손질이 까다로운 재료 손질법을 비롯하여 요리 도구별 사용법, 맛내기 포인트 등 요리 기초 상식을 담았다. 또한 집에 있는 재료로 유연하게 식단을 구성할 수 있도록 대체할 수 있는 재료를 팁으로 알려 주고, 필수적이지는 않은 재료를 따로 표시하여 요리할 때 부담을 덜 수 있게 했다.",Home_Cook_Beauty
수험생 영양 간편식,"영양사 엄마의 청소년 맞춤 레시피. 바쁜 엄마의 시간과 깊은 사랑을 담은, 간단하지만 우리 아이들이 꼭 먹었으면 하는 요리들을 담았다. 밥 요리, 면 요리, 고기 요리, 국물 요리, 빵 요리, 죽 요리, 일품 요리, 간식 등 다양한 요리를 쉽게 만들 수 있도록 준비했다.",Home_Cook_Beauty
