title,summary
LEXHAM 성경 지리 주석 : 사복음서,"성경의 1차 독자가 살아간 시간과 공간을 상상하여 그들의 눈으로 성경을 읽을 수 있도록 돕는 가장 효과적인 주석이다. 특별히 이 책은 사복음서를 중심으로 예수의 탄생에서 부활, 승천에 이르기까지 그분의 삶과 가르침을 이스라엘의 문화와 사회, 지리와 관련하여 색다른 관점으로 풀어낸다.

고대 근동에서는 “산”을 어떻게 이해했는지, 예수께서 구유에서 태어나실 당시 상황이 실제 어떠했는지, “게헨나”는 실제로 존재하는 장소인지, 1세기 이스라엘 땅의 기후와 지리는 어떠했는지, 예수께서 종종 비유로 활용하신 땅, 겨자씨, 누룩, 포도나무, 농부 등은 당시 사람들에게 어떤 의미로 다가왔는지 등을 지리학적, 고고학적 맥락에 따라 설명한다."
"다시, 게으름","저자는 살아갈 이유를 찾지 못하여 무신론자의 삶을 택했던 젊은 시절의 절망과 함께 자신이 하나님 앞에서 얼마나 귀한 존재인가를 깨닫고 그동안 잘못된 자기 사랑으로 인해 게을렀던 것임을 이해했을 때에야 그 비관적인 상황에서 빠져나올 수 있었음을 고백함으로 이 책을 시작하고 있다.

신작 『다시, 게으름』은 하나님에 대한 사랑과 감사만이 우리의 무기력하고 나태한 마음에 그 상태를 거부하고 새 생명으로 나아갈 힘을 준다는 사실을 체험적으로 말해 주는 책이다. 삶을 의미 없게 만드는 게으름 곧 열정 없음은 영혼의 싫증에서 비롯된다는 전작 『게으름』의 주제를 형식과 장르에 얽매이지 않은 새로운 문체로 되뇌임으로써 독자로 하여금 보다 감각적으로 메시지를 파악하고 수긍하도록 인도한다."
당신의 머릿속에서 나오라,"성령 충만하고 열정적인 저자가 영적 공격 앞에 무기력하게 당했던 순간을 고백하고, 그 정신적 고통의 터널을 어떻게 빠져나올 수 있는가를 나누고 있다. 비단 저자에게만 해당하지 않는, 우리의 삶에서 동일한 문제들이 있음을 자각하게 되기에 이 책에 주목하게 된다. 저자는 긍정의 심리학을 말하지 않는다. 생각의 영역에 있는 모든 사탄의 거짓말을 무너뜨리려면 하나님의 진리가 우리를 다스리도록 해야 한다고 역설한다.

악은 언제나 슬그머니 들어와 우리 마음을 장악한다는 사실을 알아야 한다. 그래서 우리는 때로 무엇이 잘못되었는지 눈치채지 못한다. 저자 역시 같은 과정을 거쳤다. 주로 무엇을 생각하는지 고민해 봐야 한다. 생각의 정체를 파악했다면 그것을 그리스도께 복종시켜야 한다. 이 과정을 통해 우리는 죽어가는 무과실 나무에서 풍성한 열매를 맺는 과실나무로 변화하게 된다. 이때 반드시 기억해야 할 것이다. 이 싸움의 결과가 이미 정해져 있음을 기억해야 한다. 예수 그리스도로 인해 승리가 예견되어 있다. 그러니 시간이 다소 오래 걸린다 해도 포기하지 말라. 이제 저자는 우리의 생각을 진리로 향하게 하기 위해 마음을 훈련시키는 7가지 방법을 소개한다."
세상을 사는 그리스도인,"청년이 희망이다 3권. 저자 조영민 목사는 다니엘서를 통해, 성도의 신앙을 적대하는 세상에서 성도가 어떤 삶을 살아야 할지를 전해 준다. 그는 기독교에 적대적인 세상의 문화를 거부하며 그 안에서 함께 살지 않으려는 ‘세상과 분리된 신앙’도, 세상에 들어가 세상과 같아지는 ‘세상과 하나 된 신앙’도 아닌 제3의 길, 바로 ‘세상을 살되, 세상에 선을 긋는 신앙’을 제시한다.

저자는 1부 ‘세상을 사는 그리스도인이 살아야 하는 삶’에서 바벨론에 포로로 끌려가 고위 관리가 된 다니엘의 삶과 기록을 통해 다니엘이 ‘세상을 살되, 세상과 선을 긋는 신앙’을 어떻게 지켜냈는지를 보여 준다. 또한 2부 ‘세상을 사는 그리스도인이 품어야 하는 꿈’에서는 다니엘이 본 환상을 통해 그가 그러한 삶을 살 수 있었던 힘이 무엇인지를 이야기한다. 환상이 시작되는 다니엘 7장 이후의 내용이 다니엘서 전반부와 어떻게 연결되는지 보여 주어 다니엘서를 하나의 완결된 책으로 읽을 수 있도록 돕는다."
순전한 기독교 (개정무선판),"「타임」(TIME)이 ""의심할 여지 없는 20세기 최고의 기독교 변증가""라고 일컬은, 영국 옥스퍼드 대학교의 영문학 교수 C. S. 루이스. 그는 ""모든 시대에 거의 모든 그리스도인들이 공통적으로 믿어 온 바를 '설명'하고 '수호'하는 일""이야말로 ""믿지 않는 이웃들을 위한 최상의 봉사이자 아마도 유일한 봉사""라고 생각했다.

그 '봉사'의 열매가 '20세기 기독교 명저 1위'(Christianity Today)에 선정된 <순전한 기독교>이다. 이 책은 국내 최초이자 유일한 C. S. 루이스 협회와의 정식 판권 계약, 루이스에 정통한 번역자들의 빼어난 번역과 검토, 원문 대조를 통한 정치(精緻)한 편집을 거쳐 출간된 책이다."
리더 가이드,"NEW BIBLE STUDY 시리즈. 과거의 전통과 율법적인 시대를 지나 새로운 성령 시대를 맞이하고 있는 우리에게 성령의 조명 아래에서 성경 말씀을 공부할 수 있도록 도움을 주기 위해 만들어졌다. 각 장마다 나누어보기 문제를 수록하였고, 리더의 자세와 인격부터 자기 관리까지 총망라하였다. 소그룹모임의 구체적 방법, 집사에 대한 가이드까지 수록하였다."
기도의 자리로,"기독교 작가로 정평이 난 C.S루이스의 신간으로 기독교인이라면 가장 관심도가 높은 기도와 관련된 글을 모아 만든 책이다. C.S루이스는 워낙에 깊은 통찰력과 필력으로 수많은 독자에게 강한 영향력을 주는 저자 이자, 팀 켈러 이전 기독교인이 가장 사랑하는 저자 이기도 하다. 기도라는 행위에 대한 고찰과 의미 부여 그리고 그 행위에 대한 절대 신과의 교감 등을 일목요연 하게 정리 되어 있어, 장기간 베스트셀러로서 기대가 되는 도서다."
네게 재물 얻을 능력을 주었다,"주님을 믿음으로 천지를 지으신 창조주의 자녀가 된 이후 자신에게 일어난 정체성의 변화가 물질적 삶에도 얼마나 큰 변화를 가져왔는지, 하나님이 얼마나 부요하게 우리의 삶을 채워주는 분이신지. 그리고 우리에게 어떤 능력을 주셨는지 성경을 뒤져 찾아낸 10가지 원리를 알려주는 책이다."
스크루테이프의 편지,"경험 많고 노회한 고참 악마 스크루테이프가 자신의 조카이자 풋내기 악마인 웜우드에게 인간을 유혹하는 방법에 대해 충고하는 서른한 통의 편지이다. 인간의 본성과 유혹의 본질에 관한 탁월한 통찰이 가득한 이 책은 웜우드가 맡은 ‘환자’(이 책에서 악마들은 자기들이 각각 책임지고 있는 인간을 ‘환자’라고 부른다)의 회심부터 전쟁 중에 사망하여 천국에 들어가기까지의 과정을 다룬다.

사소한 일들로 유발되는 가족 간의 갈등, 기도에 관한 오해, 영적 침체, 영적 요소와 동물적 요소를 공유하는 인간의 이중성, 변화와 영속성의 관계, 남녀 차이, 사랑, 웃음, 쾌락, 욕망 등 삶의 본질을 이루는 다양한 영역을 아우른다. 영성신학자 유진 피터슨이 “우리 시대에 가장 기본적으로 읽어야 할 책”으로 추천한 《스크루테이프의 편지》는 20세기 기독교의 큰 산맥 루이스의 사상을 탐험하고자 하는 독자에게 그 출발점이 되어 줄 것이다."
하나님을 위한 예술,기독교 예술에 대한 핵심 입문서다. 하나님을 믿으며 살아가는 크리스천 예술가들은 어떻게 살아야 하는가? 그들에게 주어진 사명은 무엇인가? 하나님의 초청에 응답하기 위하여 예술가들은 어떻게 해야 하는가? 필립 그레이엄 라이큰은 이 문제에 답할 뿐 아니라 하나님의 주권 아래 재능을 가진 모든 예술가와 우리 삶의 모든 영역의 주 되심을 선포하는 크리스천들이 가져야 할 마땅한 자세를 재확인시켜준다.
교회 다닌다고 말도 못하고,"교회에 다니고 있는 평범한 30대 8인을 대상으로 교회, 기독교, 신앙에 대하여, 또 신자로서 바라보는 삶, 행복, 고통 등에 대하여 묻고, 얻은 답변들을 엮은 책이다. 수많은 사람들이 교회에 다니고, 교회를 이끌어 가고 있다.

그런데 서점에서 기독교 서적 코너에 가 보면, 대부분의 저자가 유명한 목사님이거나 드라마틱한 간증거리가 있는 명사들이다. 정작 교회는 수많은 사람들이 만들어 가고 있는데, 교회를 구성하는 평범한 사람들의 이야기는 들어 볼 기회가 없다. 그래서 이 책을 기획하게 되었다."
따라 하는 기도,"수많은 구독자들의 요청으로 31개 영상의 기도문을 담았으며, QR코드를 통해 관련 기도 영상을 함께 들을 수 있다. 1부에는 말을 배우듯 기도를 배우는 것에 관해 알기 쉬운 설명을 실었다. 기복신앙이나 틀린 기도가 아닐까 걱정하지 말고 얼마든지 주님의 은혜와 복을 구하며 일단 기도의 첫발을 내디디라는 든든한 격려는 빨리 기도하고 싶어지게 할 것이다."
기꺼이 불편한 예배,"저자는 미국 조지아주 클라크스턴에서 이민자와 난민을 비롯한 다양한 이들과 예배 공동체를 이루며 살아가고 있다. 그는 그들과 어울리면서 모든 문화 속에 ‘환대’가 있음을 발견하고는 이 책에서 그 환대의 여정 가운데에서 보고 느낀 것들을 하나님을 향한 ‘예배’와 엮어 일상의 이야기로 전달한다. 특히 저자 본인이 이민자로서 낯선 이들의 땅에서 나그네로 살아왔기에 더 진솔하고 깊이 있는 묵상을 담아냈다.

『기꺼이 불편한 예배』라는 제목은 저자가 말하고픈 주제를 중의적으로 잘 표현한다. 먼저, ‘예배는 원래 불편한 것’이다. 성경은 계속해서 타인을 향하여 관심을 가지라고 하면서 그들에게 하나님을 전하고 그들과 함께 하나님을 예배하라고 도전을 준다. 동시에 ‘예배는 기꺼이, 기쁘게 드리는 것’이다. 하나님을 향한 감격과 기쁨의 예배는 모든 피조물의 당연한 반응이다. 불편함에도 불구하고 기꺼이 주님의 명령을 실천하여 이웃을 사랑하고 하나님을 사랑하는 이들이 바로 ‘그리스도인’이다. 코로나 팬데믹 상황에서 기독교 정신과 예배의 참된 의미가 무엇인지를 고민하는 그리스도인들에게 이 책이 앞으로 나아갈 방향을 제시해 줄 것이다."
기독교를 생각하다,"기독교를 잘 모른다면 서구 문화에 대해서는 잘 모르는 것이라 말할 수 있다. 기독교는 서구 문화 형성에 크게 기여했고, 서구 문화에서의 종교, 예술, 철학, 과학, 경제, 정치학 등은 기독교에서 말하는 개념을 발전시킨 것이거나 기독교에 대한 반발로 형성된 것이기 때문이다.

서구 문화의 영향 아래 있는 이들이 기독교의 교리, 경건, 윤리, 역사, 사회적이고 정치적인 영향력 등을 잘 이해해야 한다. 하지만 기독교가 정말 참된지, 또는 어느 정도나 참된지 분별하는 것도 너무나 중요하다. 어떤 사회적 현상을 진지하게 연구하려면 그 현상을 분석하고 평가해야 하는데, 기독교에 대해서도 마찬가지다. 저자는 그리스도를 믿는 것에 대해 생각하라고, 그리고 예수님을 신뢰하라고 요청한다. 또한 왜 이 진리를 믿고 받아들여야 하는지에 대한 근거를 제시한다."
지금 이 순간을 살아라,"2001년도 초판의 개정판. 지은이는 영혼이나 존재의 본질 또는 궁극적인 깨달음을 찾는 이들의 존경을 한 몸에 받는 뛰어난 영적 교사이다. 이 책은 그가 세미나와 명상수업, 개인 상담에서 나왔던 질문을 문답형식으로 정리한 것이다. 그 중에서도 가장 많이 제기되었던 질문들은 당시의 대화 내용을 고스란히 옮겨 적어 이해를 도왔고, 종종 나오는 질문들은 하나로 묶어 유형별로 답했다.

그는 각각의 답변을 통해 우리 안에 똬리 틀고 있는 '거짓된 세계'가 무엇인지, 인간의 나쁜 습성이 무의식에 끼치는 영향이 얼마나 지대한지에 대해서 이야기한다. 또 누구나 '깨달음의 씨앗'을 품고 있다고 격려하면서 '지적인 헤아림'으로 책을 읽지 말고 자기 속으로 깊이 들어가는 체험을 해야 한다고 강조한다.

이 책의 목적은 독자 스스로 깨달음의 참맛을 느끼도록 하는데 있으므로, 어떻게 하면 우리 자신을 자유롭게 할 수 있을 것인가에 대해서만 생각을 집중하라는 것. 명상이 필요한 부분에는 - 잠시 멈춰서서 생각하라는 의미에서 - 그가 만들어낸 특별한 표시를 해두었다. 지은이는 그 표시를 이정표 삼아 자신과의 대화를 나누어 보길 권한다고 말한다."
삶으로 다시 떠오르기,"새로운 영적 교사 에크하르트 톨레의 대표작. 2008년에 <NOW>라는 제목으로 출간되었으나 자신의 번역에 문제를 느낀 류시화가 출판사에 양해를 구해 책을 절판시키고 전면 재번역을 해 <삶으로 다시 떠오르기>라는 새 제목으로 다시 출간하게 되었다.

류시화는 옮긴이의 말에서 1차 재번역, 일본어 번역본과의 대조 번역, 2차 재번역 등의 과정을 거치며 번역에 최선을 다했음을 밝히고 있다. 그것은 이 책이 온라인 서점 아마존과 뉴욕타임스에서 20주 넘게 종합 베스트셀러 1위를 기록한 사실이 말해 주듯 매우 중요한 명상 서적이기 때문이다.

<신과 나눈 이야기>의 저자 닐 도널드 월쉬는 ""톨레는 새로운 깨달음과 깊은 이해라는 매우 특별하고 의미 있는 장소로 우리를 인도한다.""라고 평가한다. 에고와 생각에 파묻혀 삶으로부터 멀어진 자신을 다시, '지금 이 순간의 삶'으로 데려 오는 것이 이 책의 주제이다."
진리와 자유의 길,"법정 스님이 생각하는 불교의 요체를 정리한 책이다. 지금까지 출간되었던 책과는 많이 다른 내용과 구성이다. 법정 스님이 생각하는 불교가 무엇인지 알 수 있다. 불교 출현의 역사적 사실과 초기 불교의 특징, 보살행, 불교의 교법, 선의 역사와 사상, 좌선의 방법이 친절하게 설명되어 있다.

책 끝에 법정 스님이 옮긴 원효, 야운, 지눌 스님의 글도 붙였다. 읽기 쉬운 책과 배우는 책이라는 두 가지 성격과 교양과 수련이라는 두 가지 목적을 모두 만족할 수 있는 내용을 담고 있다. 법정 스님이 안 계신 지금 불자들이 법정 스님을 그리워한다면 이런 가르침이 필요할 것이다."
하나님을 영화롭게 하는 비즈니스,"자본주의 시대의 모든 사람은 비즈니스 현장에서 살아간다. 하나님의 성품과 창조를 모방하는 방식으로 수행될 때 비즈니스는 그 자체가 하나님을 영화롭게 할 수 있다. 소유권, 이윤, 돈, 경쟁, 그리고 차용과 대출 등을 포함하여 비즈니스의 모든 측면은 하나님의 속성을 반영하고 있기에, 하나님을 영화롭게 할 수 있다."
요한계시록 뒷조사,"기독교 웹툰 사이트 “에끌툰”에서 발표하는 첫 SF 작품으로 기발한 발상과 경쾌하고 흥미진진한 스토리 전개로 연재 당시부터 많은 화제를 모았다. 멸망해가는 인류를 구하고자 지구에 온 외계소녀 나오라, 사이비 종교에서 겨우 탈출해 이제 좀 정상적으로 살아보고 싶은 지구소년 정유민, 두 사람은 요한계시록을 탐구하며 대안적 세상을 만들어간다."
일상의 성화,"많은 사람이 ‘성화’의 과정을 평범한 일상에서 분리되어 종교적인 사람이 되어 가는 것으로 오해한다. 그리스도인의 성화 과정은 모두 똑같은 틀에 맞추어 이루어진다고 생각하며, 그러한 틀을 다른 사람에게 강요하기도 한다. 그래서일까. ‘이것’만 하면 그리스도의 은혜와 지식 안에서 성장할 수 있다는 조언들이 우리 주위에는 넘쳐 난다.

하지만 성화의 길로 가는 만능열쇠는 없다. 아무리 심오한 신학적 내용이 담긴 훌륭한 조언이라 할지라도, 우리 개개인의 삶의 다양한 영역을 모두 포괄할 수는 없다. 하나님은 우리 각각의 삶의 고유성을 헤아리시면서, 우리 삶의 실질적인 고민들에 맞춰 역동적으로 우리를 변화시키신다. 성화는 바로 우리 일상에서 일어나는, ‘나와 하나님의 이야기’인 것이다.

데이비드 폴리슨은 자신의 개인적인 경험을 비롯한 성화의 다양한 모습들을 우리에게 보여 주면서, 그 기저에 흐르는 신학적인 통찰들도 놓치지 않는다. 저자가 강조하는 대로 거룩해져 간다는 것은 일상과 분리되는 것이 아니다. 그것은 더욱 지혜롭게 일상을 꾸려 가고, 더 나은 친구, 더 나은 가족이 되어 가는 것이다. 이 책을 통해 성화에 대한 무거운 짐은 벗어버리고, 우리의 일상 가운데 일하시는 하나님을 바라보며 성화의 여정을 걸어갈 수 있기를 소망한다."
어둠 속의 촛불들,"전 캔터베리 대주교 로완 윌리엄스가 코로나 시대를 겪으며 그리스도인들에게 보낸 신앙, 희망, 그리고 사랑의 메시지. 코로나 바이러스가 몰고 온 위기 상황 가운데 그리스도인들이 이 위기를 어떻게 보아야 하는지, 어떻게 반응해야 하는지, 지금, 그리고 이후를 어떻게 살아야 하는지에 대한 견해를 밝혔다.

성서, 전통, 사회를 두루 살피는 가운데 코로나 시국이라는 예상치 못한, 그러나 현대 사회의 면모를 극명하게 드러낸) 상황에 어떻게 응답해야 할지를 담담히 적어 놓았다. 대단히 박식하고, 때로는 난해하다고도 평가받는 그의 학술 저술들, 문학적인 세련미와 성서, 전통에 대한 깊은 이해가 돋보이는 그의 신앙 저술들과 사뭇 다르게 이 묵상집에 실린 글들은 평이하고, 호흡도 그리 길지 않다. 하지만 한 글자 한 글자를 따라 읽으면 그 어느 때보다도 자신의 진심을 전하고픈, ‘신학자’ 로완 윌리엄스도, ‘성직자’ 로완 윌리엄스도 아닌, 또 한 사람의 ‘그리스도인’ 로완 윌리엄스를 발견하게 된다.

그리하여 그리스도인으로서 로완 윌리엄스가 진정 중요하게 여기는 가치는 무엇인지, 그가 하루하루를 어떤 자세로 살아가고자 하는지를 엿보게 된다. 로완 윌리엄스의 또 다른 깊이, 혹은 참된 면모를 보여주는 저작이다."
위험한 기도,"유년에서 성년이 될 때 통과의례를 거치듯, ‘무리’에서 ‘제자’가 될 때도 통과할 전환점이 있으니 바로 세례식으로 상징되는 자기 부인, 즉 자아의 주인 됨을 포기하고 자기 십자가를 지고 예수님을 따르는 것이다. 그러한 제자는 기도도 바뀌게 된다. 아무 문제와 고통 없는 삶을 구하는 안전한 기도에서 위험하고 용감한 기도로.

저자의 많은 경험담은 웃다가 뜨끔하게도 하고 마음을 울리기도 한다. 드리기도 행하기도 쉽지 않은 기도이기에 삶으로 살아내는 고백의 솔직담백함 속에 힘이 있다. 저자는 함부로 이 기도를 드리지 말라고 거듭 경고하지만, 그리스도인이라면 책을 덮기도 전에 ‘나도 이 위험한 기도를 드리고 싶다’라는 바람에 사로잡힐 것이다."
"사랑하는 내 딸, 애썼다","애쓰며 살아온 당신, 우울하고 마음이 아픈 당신을 위한 한혜성 원장(정신과 전문의, 의학박사)의 내 마음 헤아리기. ""하나님을 믿는데 우울증에 걸렸다는 게 죄책감이 들어요."" 마음이 상한 이들을 전심으로 돕고 있는 기독 정신과 전문의 한혜성 원장이 그의 진료실에서 가장 많이 듣는 이야기 중 하나이다.

그는 우울증을 비롯한 불안, 공황장애 등의 정신 질환은 신앙과 의지의 문제가 아닌 우리 마음과 몸이 아픈 것임을 강조하며, 다른 질환과 마찬가지로 치료에 전념하면 얼마든지 회복될 수 있다고 말한다. 또한 그가 진료실에서 만난 수많은 환자의 상담 사례와 본인의 아픔을 진솔히 나누며 어떻게 치유되었는지를 나눈다.

더불어 이 과정에 개입하신 하나님의 크신 사랑과 은혜의 간증을 담았다. 이 책은 당장 오늘 하루를 버티기 힘든 이들과 이해할 수 없는 고통의 밤을 지나고 있는 이들, 그리고 그 가족들에게 따뜻한 위로와 소망을 전한다."
"팀 켈러, 결혼을 말하다","달라스 윌라드가 이 시대에 가장 주목할 목회자로 손꼽은 탁월한 설교자이자 <뉴욕타임스>가 꼽은 베스트셀러 작가인 팀 켈러. 그가 강단에서 전한 설교 시리즈를 토대로 엮은 이 책은 그리스도인과 무신론자, 미혼 남녀와 오랫동안 가정을 꾸려온 부부, 또는 혼례를 앞두고 있는 예비 신랑 신부를 가리지 않고 모든 이들에게 성경이 가르치는 바람직한 결혼 생활의 큰 그림을 보여 준다.

현대 문화는 누구에게나 마음이 통하는 소울 메이트가 있으며, 행복한 결혼 생활을 꾸려 가는 데는 로맨스가 가장 중요하며, 배우자의 역할은 이편의 잠재력을 끌어내 꿈을 실현하도록 돕는 데 있으며, 결혼은 ‘죽는 날까지’가 아니라 그저 ‘지금’ 의미를 가질 따름이고, 부부 관계가 벽에 부딪혔다 싶으면 얼른 이혼하고 새 출발하는 것이 상책이라는 사고방식을 주입시킨다. 그런데 이 시대를 지배하는 가정들에 대해 얼마나 하나님의 원칙으로부터 떠나 있는지 조망해 준다."
