title,summary
아주 잘 찍고 싶은 인물사진,"카메라 앞에서 고민을 거듭하는 당신의 걱정을 해결해줄 ‘인물사진 이론서’이다. 카메라를 이루는 기본 도구인 조리개, 셔터스피드, ISO, 렌즈에서부터 그 외 사진을 찍는 데 도움을 주는 스트로브, 필터, 삼각대 등 보조 도구에 대해 순차적으로 알아가며 인물사진 찍는 방법에 접근해간다.

도구와 이론에 대해 설명하는 부분은 SLR 기기와 DSLR 기기에 차이를 두지 않아 사용하는 기기와 관계없이 공부할 수 있다. 특히 북극곰과 펭귄을 메인 캐릭터로 한 일러스트가 각 도구 간의 관계를 알아보기 쉽게 설명해주고 각 파트에 맞는 사진도 함께 제시되어 이해를 돕는다.

이 책은 예술적인 인물사진을 찍을 수 있는 비법이 담긴 책도, 잘 못 찍은 사진을 예쁘게 보정해 전혀 다른 얼굴로 만드는 기술을 알려주는 책도 아니다. 다만 사람들이 어딘가에서 즐거운 시간을 보내다 그 시간을 기념하려 한 장의 사진을 찍을 때, 어떤 자리에서 어떻게 찍으면 좋을지에 대해 단계별로 알려준다.

책에서 알려주는 33가지 이야기에는 거창한 기술이 필요한 것도 아니고 줌렌즈가 장착된 DSLR 같은 장비가 필요한 것도 아니다. 그저 집에 있는 콤팩트카메라 하나만 이용해도 언제 어디서나 우리의 삶을 기억하고 기록할 수 있도록 유도한다."
누가 버지니아 울프를 두려워하랴,"미국의 극작가 에드워드 올비의 작품. 에드워드 올비는 이 작품으로 토니상을 수상하고 대중적으로도 큰 성공을 거두면서 당시 브로드웨이 연극계에 새로운 바람을 일으켰다는 평가를 받았다. 사실주의적인 무대 위에서 폭력적이고 극단적인 상황을 연출해 삶의 부조리함을 여과 없이 드러낸 작품.

대학 교수인 조지와 그 대학 학장 딸인 마사 부부는 갓 부임한 생물학 교수 닉과 그의 아내 허니를 집으로 초대한다. 새벽까지 계속되는 술판 가운데 마사와 조지는 허위와 위선으로 가득한 자신들의 결혼 생활을 폭력적인 언사로 낱낱이 까발리며 서로를 물어뜯고, 자신들의 위험한 게임 속으로 닉 부부까지 끌어들인다."
김홍인 화성 저자의 실습문제 풀이집,이 풀이집은 <김홍인화성-2010 개정판> 에 실린 실습문제에 대한 저자의 풀이를 제시한 것이다.
알프레드 플루트 교본 1,"관악기의 구조와 기초 자세, 좋은 음색을 소리내기 위한 방법과 운지법 등을 상세히 설명하며 기초 음악 이론을 진도에 맞게 체계적으로 정리해 놓았다. 교재의 진도에 맞는 재미있고 다양한 곡들로 구성되어 있어 악기 연주를 흥미 있고 쉽게 배울 수 있다."
빈,"빈의 문화와 역사에 관해 수많은 지식과 경험을 축적한 박종호의 『빈』은 유독 분량이 방대하다. 독자로 하여금 빈에서 만나고 싶은 곳을 직접 선택하도록 돕기 위해 빈이 품고 있는 다양한 면모를 모두 담고 있기 때문이다.

이 도시가 가장 화려했던 시대를 상징하는 장소와 2차 대전에 얽힌 어두운 기억을 담은 장소, 오래되고 역사적인 ‘빈 카페’와 새롭게 탄생한 젊은 카페, 역동적인 젊은 예술가들로 가득한 현대미술 센터와 고전 걸작으로 가득한 미술관까지, 이 책에 소개된 곳들을 짧은 여행 안에 모두 방문하기란 불가능에 가깝다.

하지만 그만큼 다양한 명소가 소개된 이 책을 읽고 나면 그만큼 선택의 폭이 넓어진다. 그냥 유명한 도시라서 빈에 가는 게 아니라, 빈에 ‘그 장소가 있기 때문에’ 가 보고 싶어지는 것이다. 그러면 여행은 떠나기 전부터 더욱 설레는 일이 되고, 도착해서는 더 많은 것을 볼 수 있게 된다."
음악 치료학의 이해와 적용,"음악치료학을 전공하는 학생들과 음악치료사 자격증을 준비하는 이들을 위한 음악치료학 개론서이다. 음악치료(music therapy)란 인간의 삶을 윤택하게 해주는 음악을 매개로 하여 몸과 마음의 긍정적인 변화를 이끌어내고 삶에서의 필요 기능을 복원하는 전문 영역이다.

이 책에서는 음악에 반응하는 인간의 보편적인 성향에 근거한 음악의 치료적 기능과 치료 과정에서 활용되는 음악적 중재(intervention)를 소개한다. 음악치료 단계를 각 장별로 다루고 그 과정에서 고려되어야 할 음악의 심리적 · 정서적 · 운동적 반응, 그리고 내담자의 필요에 따른 접근 기술과 치료 전략을 살펴보고 있다. 초판에서는 음악치료의 학문적 정체성을 강조하기 위해 문헌들을 중심으로 서술한 반면, 이번 개정판에서는 선행 연구들의 결과를 토대로 음악치료 시행에 필요한 기술적 측면들을 보다 자세히 다루었다."
피아노 이야기,"세계적인 피아니스트이자 인류학자이며 오랜 세월 교육자의 길을 걸어온 '건반 위의 철학자' 러셀 셔먼의 음악 에세이 <피아노 이야기>가 새롭게 은행나무에서 출간되었다. 피아니스트를 비롯 음악을 아끼고 사랑하는 이들에게는 이미 고전이 되어버린 이 책에서 셔먼은 음악가로서의 섬세함과 철학자로서의 깊이감이 절묘하게 어우러진 글을 써낸다.

해박한 인문학적 지식을 바탕으로 예술과 문명에 대해 심도 있게 고찰하며 삶에 대한 통찰과 음악의 원천을 탐구하려는 열정을 가득 비춘다. 진정한 음악가가 되기 위해서는 끊임없이 호기심을 갖고 관찰해야 하고 더 나아가 기존의 틀과 관습에 물음을 던지고 자유롭게 살아가기를 권유한다.

피아니스트의 손가락의 역할과 기능, 선율과 멜로디의 구성 방식 등 연주 기교에 대한 단상부터 곡의 해석과 개념에 대한 설명에 이르기까지 광범위한 주제를 다루며 피아노 전공자뿐만 아니라 현대 음악과 예술에 관심이 있는 사람들이 음악과 예술을 이해하고 향유할 수 있도록 친절하게 접근한다.

책은 게임, 가르침, 상관관계, 악보, 그리고 코다라는 다섯 가지 주제로 구성되어 있으며 짧은 에세이와 아포리즘 형식을 취하고 있다."
영화 속 역사 깊은 이야기 : 한국사편,"역사 영화를 더 입체적으로, 재미있게 볼 수 있도록 영화에서 다루는 역사의 배경과 사건의 진실을 추적하여 더 깊이 들어가 본다. 역사에 더 관심있는 독자는 사실과 창작을 구분하여 역사를 올바로 알 수 있고 창작의 방법과 영화제작의 묘미를 알 수 있다.

만약에,라는 가정법으로 역사에 대한 상상력을 더하여 가상역사를 생각해 볼 수 있다. 가상 역사로 아픈 역사는 다시는 같은 전철을 밟지 않도록 하고 현재 시점에서 역사를 바라보는 눈과 역사의식이 길러진다. 역사를 소재로 영화를 만든다면 어떤 사건이 적합할까? 이런 질문에 대한 답으로 영화 소재를 제시하여 독자, 영화 관객, 작가, 제작자에게 아디이어와 포티브를 제공한다."
캔디팡팡 바이엘 4,"음악에 대한 탄탄한 기초 지식과 피아노 연주 능력을 동시에 향상시킬 수 있다. 점프 없이 자연스럽게 이어지는 완만하고 쉬운 난이도로 구성되었다. QR코드를 통해 탄탄한 리듬과 음악성, 기초 이론을 배우고 특강으로 활용이 가능하다."
찰리 브라운과 함께한 내 인생,"<피너츠>의 창조자 찰스 슐츠가 직접 쓴 기고문, 책의 서문, 잡지에 실린 글, 강연문 등을 묶은 책이다. <피너츠>는 75개국 21개의 언어로 3억 5,500만 명 이상의 독자가 즐긴 코믹 스트립이다. 오랜 세월 동안 독자들은 언제나 실패와 좌절을 거듭하지만 포기하지 않는 찰리 브라운과 그의 친구들의 다채롭고 개성 있는 성격에 공감했고, 냉소적이고 건조한 듯하면서도 부드럽고 따뜻한 느낌의 이야기에 울고 웃었다.

이 사랑스러운 캐릭터와 이야기의 뒤에는 50년간 17,897편의 그림과 글을 직접 그리고 썼던 작가 찰스 슐츠가 있다. 스스로 세속의 인문주의자라고 평하기도 했던 슐츠는 깊이 있고 명료한 글을 쓸 줄 아는 작가였다. 슐츠 개인의 역사는 물론 코믹 스트립을 포함한 만화라는 분야에 대한 그의 관점과 애정, 그의 인생에서 가장 큰 자리를 차지한 <피너츠>에 대한 갖가지 소회, 이 작품에 등장하는 여러 캐릭터를 만들게 된 창작의 과정과 그 비밀을 오롯이 드러내 보인다.

그뿐 아니라 평생 만화와 함께한 그의 삶에 중심을 잡아 준 종교와 철학에 대한 사색을 담아낸다. 만화학자인 M. 토마스 인지가 편집하고 서문을 붙인 이 책은 슐츠의 사상과 신념을 담은 성과물이다. 한국 독자들이 읽을 만한 슐츠 회고록이 전무한 상황에서 본인의 목소리로 친근하게 말을 건네는 특별한 전기 역할을 할 것이다."
남주희 성인 바이엘 1,"성인의 눈높이에 딱 맞춘 피아노 기초 교본이다. 딱딱하고 지루한 반복으로 이루어진 연습곡 대신 클래식, 민요, 대중가요, 트로트 등 흥미로운 레퍼토리를 수록하여 활용도를 높였다. 남주희 선생님만의 노하우 가득한 음악이론과 음악 상식을 배우고 곧바로 연주에 적용함으로써 이론과 연주곡의 체계적인 연계학습이 가능하다. 악보와 핑거링, 가사가 큼직하여 한눈에 볼 수 있다."
내 손에 인생사진,"일상에서, 여행지에서 수없이 많은 스마트폰 사진을 찍으며 인생사진 팁을 쌓아온 작가가 스마트폰으로 찍는 사진의 노하우를 아낌없이 풀어놓았다. 놓치기 쉽지만 알아두면 큰 도움이 되는 사전 준비로 언제든지 인생사진을 찍을 수 있는 준비를 갖추자. 격자 기능, 화면 밝기 조정 등 스마트폰 카메라의 여러 가지 설정을 잘 활용하면 ‘곰손’도 멋진 사진을 찍을 수 있다.

흘려보내기 쉬운 일상 속 한 순간을 스마트폰 사진으로 담아보자. 친구들과의 맛있는 저녁식사도, 바쁜 일과 속에 함께한 한 잔의 커피도 사진으로 남기면 의미가 더해진다. 생활 속에서 자주 접하지만 막상 찍고 보면 어딘가 아쉬웠던 음식, 커피, 건물을 예쁘고 분위기 있게 담아내는 방법을 알아본다.

카메라가 쉴 틈이 없는 여행지에서의 인생사진 꿀팁도 놓칠 수 없다. 아름다운 배경과 어우러지는 인물 사진, 야경 사진, 색감이 멋스러운 사진 찍기 팁은 물론, 내가 카메라 앞에 섰을 때 사진에 잘 찍히는 팁까지 여행 사진의 모든 것을 배워보자. 실제 예시 여행 사진을 보며 차근차근 따라 하다 보면 어느새 자신만의 사진 찍기 비법이 쌓여갈 것이다."
혼자 배우는 영문 캘리그라피,"국내 최초의 영문 캘리그라피 입문서로, 영문 서체 5가지와 그 형태의 원리를 소개하고 직접 따라 써볼 수 있도록 구성하였다. 글씨를 꾸미는 방법과 함께, 다양하게 활용할 수 있는 한글 서체 2가지도 함께 소개하고 있다. 캘리그라피를 활용한 각종 카드와 소품들은 그것을 만드는 과정 사진까지 담겨 있어 특히 유용하다.

이 책은 혼자서도 영문 손글씨를 연습하고자 하는 사람들을 위한 책이다. 저자는 아무것도 몰라 우왕좌왕했던 자신의 경험을 바탕으로, 영문 캘리그라피용으로 가장 흔히 쓰이는 펜촉의 브랜드 및 특징은 물론, 주요 필기구의 종류와 사용법까지 소개하는 등 기초 과정을 상세히 설명하고 있다."
생초보를 위한 두근두근 칼림바,"칼림바를 기초 교본으로 이론편, 기초편, 실전편, 앙상블편으로 구성하였다. 숫자 악보를 사용하여 단선율부터 한 음 반주, 화음 반주, 앙상블 연주까지 다양한 장르의 곡을 편곡하여 수록하였고, 저자의 연주 영상을 QR코드로 수록하였다."
기초조형 Thinking,"조형의 기본요소를 다루는 기초조형학회 ‘형상+사유’ 시리즈 1권. 조형 기획에 관한 내용으로서 고전적 정론과 새로운 실험을 균형 있게 담았다. 이 책은 우선 창의적 문제 해결에 관한 이야기와 창의성 사고기법을 소개한다. 이어서 창의적으로 생각하고 그 생각을 시각화하는 과정을 소개하고 있고, 색채와 느낌에 관한 시각적 표현, 그리고 독창적인 개념의 발상을 위한 실험적 시도를 다루게 된다."
프라도 미술관,"프라도는 15세기에서 18세기 말까지의 유럽 회화의 역사를 비추는 작품 및 스페인 정치와 긴밀한 연관성을 지니고 있는 작품을 소장하고 있는 미술관이다. 이 책에 소개되는 작품들은 프라도의 소장품 중 스페인 왕실 협회의 검증을 거쳐 선정한 것이다. 티치아노, 루벤스, 벨라스케스와 같은 거장의 작품이 해설과 함께 실려 있다.

미술사적으로 상당한 위치를 차지하고 있어 의미가 깊은 회화 작품들을 연대별로 정리하고, 유럽의 주요 회화 학파의 상호 연관성이 작품에 미치는 영향을 더불어 살폈다. 로히르 반 데르 바이텐에서 보쉬, 뒤러에서 라파엘로, 그레코에서 반 다이크, 티에폴로에서 고야에 이르는 대가들의 작품을 풍성하게 접할 수 있다.

'세계 미술관 기행' 시리즈는 개인적 감상이나 여행기를 배제한 채, 각 페이지마다 소장 작품 한 점을 소개하고 그 해설에 초점을 맞춘다. 해당 미술관과 작품에 정통한 이야기꾼이 각 그림에 대해서, 또 화가의 삶, 당대의 화풍, 다른 작가와의 관계 등에 대해 들려준다. 해설과 함께 작품의 이미지가 중요한 비중으로 수록되어 있다."
"12주 완성 일렉기타 : 필이 느껴지는 일렉기타, 필렉기타! 초급","음악 동영상 강의 사이트 [도약닷컴]에서 이미 수많은 수강생들에게 검증받은 일렉기타 강의를 교재로 엮은 수강생 맞춤형 교재이다. 일렉기타 초보자들을 위한 맞춤 눈높이 설명을 위해 처음 일렉기타를 잡는 올바른 방법부터 상세히 설명되어 있으며 왼손/오른손 모양 또한 다양한 사진 첨부로 보다 확실하게 보여주고 있다.

또한 기타 연주에 적합한 타브보가 오선보와 함께 표기되어 있기 때문에 홀로 독학하는 일렉기타 초급자들이 혼자 악보를 보며 연습해도 쉽게 따라올 수 있게 구성되어 있다. 뿐만 아니라 기본 피킹과 핑거링부터 시작해 뮤트, 벤딩, 커팅 등 다양한 테크닉들을 배울 수 있으며 스케일 블록 연습을 통해 이론에 대한 기본기까지 갖출 수 있다."
예술에 대한 일곱 가지 답변의 역사,"'예술이란 무엇인가'라는 질문에 대한 답변의 역사를 7가지 예술이론으로 정리한, 청소년을 위한 예술 철학 이야기다. 예술이란 세계를 모방하는 활동이라고 정의한 고대 그리스의 모방론에서 시작해 표현론, 형식론, 예술 정의 불가론, 제도론, 다원론을 거쳐, 번식 및 생존과의 연관성 아래서 예술을 바라보는 진화심리학적 입장까지, 예술을 바라보는 시각이 어떻게 변화해 왔는지 탐색한다.

자유로운 개성과 상상력에 의해 예술의 양상이 더욱 다양해지고 있는 오늘날, ‘예술이란 무엇인가’ 라는 질문을 파고들고 있는 이 책은 예술의 정체성에 대한 성찰과 함께 우리 자신이 일상에서 예술을 창조하고 향유할 수 있는 길을 생각해보게 한다."
슈만 평전,"음악사에서 슈만(Robert Schumann, 1810~1856)의 위치는 여러 가지로 기묘하다. 낭만주의를 대표하는 음악가로서 널리 알려졌지만, 어느 영역에서도 제왕적이거나 독보적인 위치를 점하지는 못하는 불운한 천재 이미지가 따라다닌다. 슈만은 정말로 그냥 베토벤과 브람스 사이에 놓인 작곡가인가?

<슈만 평전>의 저자 이성일은 그러한 슈만의 자리매김에 대해 문제를 제기한다. 저자는 이백여 년 전 먼 유럽에서 벌어진 일을 일목요연하게 정리한 하나의 이야기로 펼쳐놓는다. 한 인간의 삶을 제대로 만나는 것은 곧 그의 예술을 이해하는 첩경이 되기에, 이 책은 슈만과 관계된 사람, 사회문화적 환경, 음악의 내력과 뿌리를 최대한 폭넓게 보여주며 슈만이 어떤 인물인지 볼 수 있는 너른 시각을 제공한다.

클라라의 영원한 사랑, 브람스의 스승, 라인강에 몸을 던진 비극적인 광인…. 우리는 이런 단면 그림을 넘어서서 낭만주의 한복판에 서 있던 한 음악가를 이 한 권의 책으로 다시 만나게 될 것이다. 예술과 비평, 음악과 문학, 낭만적 사랑과 내적 고독, 어두운 내면과 반짝이는 환상 등을 그처럼 철저하게 보여주는 예술가는 없었다. 슈만은 우리 생각보다 큰 사람이다. 슈만의 의미는 우리의 짐작보다 더 무겁다. <슈만 평전>은 그것을 말하기 위해 세상에 나온 듯하다."
런던 일러스트 수업,"단행본 표지 일러스트레이터 munge(박상희)와 그림책 작가 sunni(이지선)의 영국 유학 보고서. munge와 sunni가 런던 유학생활 중 수행한 프로젝트 내용이 충실하게 담겨 있다. 튜터들이 나눠준 과제 설명서인 브리프(brief)를 통해 과제의 내용을 요약하고, munge와 sunni가 시행착오를 거쳐 과제를 완수해가는 과정이 세세하게 소개된다.

두 일러스트레이터의 영국 유학기이기도 하지만, 무엇보다도 꿈을 잊지 않고 꾸준히 걸어 나간 munge와 sunni의 ‘두 번째 출발’에 관한 이야기이기도 하다. munge와 sunni가 일러스트레이터로서 성장해나가는 과정이 이 책에 빼곡히 담겨 있다."
"열려라, 클래식","초보에서 마니아를 거쳐 클래식 전문가가 된 지은이가, 자신의 경험을 토대로 쓴 클래식 감상 입문서이다. 클래식의 초보를 위한 기본 용어의 설명에서부터, 재미있는 음악가의 삶과 그들의 음악 이야기 등이 풍성하게 실려 있다.

1장은 클래식의 기본 용어인 독주곡, 교향곡, 오페라 등에 대한 설명과 고대부터 현대까지의 서양음악사에 대한 소개를 담고 있다. 2장에서는 클래식 전문 방송 듣기, 음악회장에 가서 연주 듣기 등, 클래식 초보에서 마니아가 될 수 있는 일곱가지 비법을 소개한다.

3장은 31명의 시대별 대표 작곡가들의 삶과 음악에 대한 이야기로 꾸며졌다. 동시에 지휘자와 연주자에 따라 다른, 각 곡의 다양한 해석을 들을 수 있도록 400여 장의 명반들을 소개한다. 부록 '재미로 읽는 레코드 역사'에서는 에디슨의 레코드 발명에서부터 2007년 두다멜의 명반에 이르는 레코드 역사를 일목요연하게 정리했다."
디즈니 라푼젤 아트북,"2010년에 개봉했지만, 지금도 디즈니 팬들에게 많은 사랑을 받고 있는 장편 애니메이션 '라푼젤'의 제작 이야기를 담았다. 디즈니만의 사랑스러운 등장인물과 권선징악의 스토리를 모두 담은 '라푼젤'은 디즈니의 고전 영화들을 참조하면서도, 기존의 컴퓨터 그래픽에 새로운 기술을 도입해 만들어졌다.

디즈니 전문가인 저자 제프 커티는 <디즈니 라푼젤 아트북>을 통해 CG 애니메이션의 새로운 역사를 연 '라푼젤'의 제작 과정을 살펴보는 것은 물론, 3D 영화의 오랜 역사와 아티스트와 애니메이터, 제작자와의 폭넓은 인터뷰를 통해 월트 디즈니 애니메이션 스튜디오의 50번째 장편 애니메이션인 '라푼젤'을 심도 있게 파헤친다."
북아트를 통한 글쓰기,"로버트 사부다의 화려한 팝업북 <이상한 나라의 앨리스>를 본 독자라면, 보는 순간 탄성을 지르게 하는 이런 입체책이 어떻게 만들어지는지 궁금했을 것이다. 이 책은 그러한 복잡한 입체책이 종이 한 장을 반으로 접으면서 시작된다는 것을 알려주는, 입체책 제작 입문서이다.

복잡한 팝업도 처음에는 접혀진 한 장의 종이에서 시작된다. 어린이들이 직접 만든 팝업북들을 예시삼아 보여주면서, 50여 가지의 기본 형태와 종이와 펜, 가위로 변형시킬 수 있는 다양한 방법들을 알려준다. 동양의 아코디언책과 현대의 종이 공예를 결합한 새로운 책을 만드는 방법을 통해 글쓰기와 그림, 디자인 능력을 발전시킬 수 있다.

책에서 가르쳐주는 방법들은 가위와 칼을 쓸 수 있는 아이라면 충분히 따라할 수 있다. 입체책을 만드는 과정에서 가장 필요한 것은 그 속에 내용을 채워넣는 일이다. 똑같은 모양이라도 아이의 상상력에 따라 전혀 다른 세계를 보여줄 수 있는 것이 입체책의 매력. 글쓰기와 그림 그리기를 부담스럽게 여기는 아이라도, 접은 종이를 오리고, 글을 쓰는 과정에서 자연스럽게 창작의 즐거움을 깨닫게 된다.

책의 원제는 Literacy Through the Book Arts. 원제대로 이 책은 단순히 북아트를 만드는 법만을 가르치는 것이 아니다. 북아트를 통해 키울 수 있는 다양한 능력에도 역시 초점을 맞추고 있다. 이 책은 북아트에 관심이 있는 성인과 북아트를 교육에 활용하려고 하는 교사, 학부모를 위한 것이다. 어린이를 위한 책으로는 <메이킹북>, <나의 가족과 친구들>, <페스티벌> 등의 폴 존슨의 다른 책을 권한다."
