title,summary
베들레헴에서 갈보리까지,"총 3부 전13곡으로 구성된 독창과 합창을 위한 칸타타이다. 예수님의 탄생에서부터 고난, 부활하심까지 예수님의 삶이 표현되어 있는 작품으로 성탄절 및 부활절 칸타타로써, 두 절기에 다 사용가능하다."
스스로 행복하라,"2010년 3월 11일(음력 1월 26일) 법정 스님이 입적하고 10년이 흘렀다. 법정 스님의 유지에 따라 그의 맑고 향기로운 영혼이 담긴 글들이 더 이상 출간되지 않아 안타까워하는 독자가 많았다. 법정 스님 열반 10주기를 맞아, 그리고 샘터 50주년 지령 600호를 맞아, 저작권 관리를 포함하여 법정 스님의 뜻을 이어가고 있는 '(사)맑고 향기롭게'와 협의하여 샘터는 그의 글들을 다시 출간한다. <스스로 행복하라>는 법정 스님이 남긴 글들 중 인생을 행복하게 살아가는 데 도움이 되는 글을 가려 뽑아 한 권의 책으로 묶은 것이다.

1장 '행복'에는 인생의 가치를 어디에 두어야 할지에 대한 법정 스님의 가르침을 담았고, 2장 '자연'에는 자연과 함께하는 충만한 삶을 설파하는 글들을 담았다. 3장 '책'에는 법정 스님이 <어린 왕자>, <모모>, <희랍인 조르바> 등 책에서 발견한 지혜를 전하며, 4장 '나눔'에는 ""사랑한다는 것은 곧 주는 일이요, 나누는 일이다. 주면 줄수록, 나누면 나눌수록 넉넉하고 풍성해지는 마음이다""라고 말하는 법정 스님의 나눔의 메시지들이 담겨 있다."
내려놓음,"""당신이 내려놓으면 그때부터 하나님이 움직이신다.""

하버드 대학에서 박사학위를 받자마자 안정된 미래 대신 가족 모두가 몽골 선교사로 헌신한 이용규 씨의 이야기를 담은 책. 미국 유학생활과 몽골 선교 사역을 통해 하나님께 하나씩 내려놓는 삶을 배워나간 과정의 이야기들이 담겼다.

책에 따르면 '내려놓음'이란 나를 비우고 하나님으로 채우는 삶의 결단이다. 매일의 필요를 채우는 물질, 안정된 미래, 명예와 인정받음에 대한 욕구 등을 내려놓을 때 하나님의 절묘한 때를 만날 수 있고, 하나님을 직접 경험할 수있다는 것이 지은이의 말.

또한 유목생활을 하는 몽골인들을 바라보며 살아온 경험을 통해 이른바 '천국 노마드(heavenly nomad)'의 개념을 독자들에게 제안한다. 가지려 할수록 공허해지는 욕심을 내려놓고 진정한 영적 가치와 하나님의 말씀에 순종하는 순례자의 삶의 중요성을 강조한다."
아름다운 마무리,"<홀로 사는 즐거움> 이후 4년 6개월 만에 펴내는 법정 스님의 산문집. 종속된 삶이 아니라 스스로 선택한 자유인의 삶을 사는 법, 순간 속에서 영원을 발견하고 순수와 본질의 세계를 회복하는 길을 안내한다. 지난해, 병으로 삶과 죽음의 경계를 넘나든 스님이 병상에서 발견한 생각과 깨달음을 책 속에 담았다.

스님은 우리는 매 순간 깨어 있어야 한다고, 순간순간의 삶을 살 수 있어야 한다고 말한다. 병과 병이 주는 것을 배움의 바탕으로 삼는 길을 보여 준 스님은 죽음도 미리 배워 둬야 한다고 말한다. 또한 소유와 발전을 향해 달려가고 있는 세상이 잘못 알고 있는 진정한 가치와 부의 개념을 바로 잡는다.

얼음을 깨어 차를 달이고, 채소 모종을 사다 심고 가꾸는 스님의 산중 삶부터 제철이 되어도 찾아오지 않는 새들을 기다리며 쓴 현대 문명에 대한 비판, 좋은 책과 독서의 의미, 월든 호숫가로 소로우의 삶을 찾아간 이야기까지 모두 56편의 산문이 담겨 있다."
목적이 이끄는 삶 (반양장),"하나님은 우주를 만드시기 전부터 우리를 마음에 품으시고, 당신의 목적을 위해 우리를 계획하셨다. 지금 이 순간 이 자리에 우리가 살아 있는 이유가 무엇이며, 우리를 향한 하나님의 뜻이 무엇인지를 깨닫도록 도와준다. 삶의 가장 중요한 질문인 “나는 왜 이 땅 위에 존재하는가?”에 대한 답을 보인다.

삶의 목적에 도달하려면 하나님으로부터 시작해야 한다. 우리는 하나님에 의해, 하나님을 위해서 창조되었고, 그것을 이해하기 전에는 삶을 이해할 수 없다. 오직 하나님 안에서만 우리가 어떻게 시작되었고, 우리가 누구이며, 삶의 의미와 목적, 삶의 소중함, 나아가 우리가 궁극적으로 향하는 목적지를 발견할 수 있다.

하나님은 어떤 일도 우연히 하지 않으시고 절대 실수하지 않으신다. 하나님이 창조하신 모든 것에 는 이유가 있다. 모든 식물, 모든 동물도 하나님의 계획에 따라 만들어졌고, 모든 사람 하나하나가 하나님의 목적에 따라 만들어졌다.

이렇게 하나님이 우리를 계획하고 만드신 동기는 바로 그분의 사랑이다. 목적을 아는 것은 삶에 의미를 부여하고, 목적적을 알면 우리의 삶은 단순해지며, 초점을 맞춘 삶을 살게 된다. 목적을 알면 삶의 동기가 유발되며, 영생을 준비할 수 있다."
살아 있는 것은 다 행복하라,"2006년, 법정 스님의 출가 50년을 기념하여 출간된 잠언집이다. 단순하고 청빈한 생활의 실천가이자, 자유인의 표상인 법정 스님이 남긴 글과 법문들 중에서 130여 편을 가려 뽑았다. 법정 스님과 가까이 지내는 류시화 시인이 엮고, 사진작가 마이클 케나가 찍은 사진을 함께 실었다.

무소유, 자유, 단순과 간소, 홀로 있음, 침묵, 진리에 이르는 길과 인간 존재에 대한 성찰로 채워져 있다. 순간 순간 새롭게 태어남으로써 어떻게 하면 단순하되 영적으로 충만한 삶을 살 것인가의 가르침들이 행간마다 읽는 이를 일깨운다.

이 책은 서양에서 달라이 라마와 틱낫한 이후에 불교의 새로운 스승으로 법정 스님을 주목하고 있는 흐름에 맞추어, 5개국에서 출간된다. 한국을 시작으로 중국, 일본, 대만, 미국 등에서 2006년 상반기 안에 발간될 예정이다."
화,"혹시 자신의 삶이 불행하다고 생각되면, 하루에 몇 번이나 화를 내는지 자문해보자. 화는 예기치 못한 일 때문에 일어나기도 하지만, 대개는 일상에서 빚어지는 크고 작은 일이 원인이 된다. 출근 시간 전철 안에서, 매일 맞부딪치는 직장 상사에게서, 혹은 옆 사람의 말 한마디, 사소한 행동 한 가지가 화를 일으키는 원인이 되기도 한다.

어쩌면 우리의 마음은 끊임없이 출몰하는 화 때문에 기쁨이나 즐거움 같은 다른 감정들을 누릴 겨를이 없는 건지도 모른다. 따라서 우리는 화를 다스릴 때마다 생활에서 놓쳤던 작은 행복들을 되찾을 수 있다. 이 책은 현대인이 안고 있는 가장 일상적인 감정인 화를 다스리는 방법을 알려주며, 우리를 행복의 실체에 다가가게끔 이끌어준다.

소리를 내지르면 화가 풀릴까? 아니다. 물건을 내팽개쳐도 혹은 음식을 마구 먹어댄다 해도 화는 시원하게 풀리지 않는다. 흔히 화가 나면 분풀이 할 대상을 찾는 사람들이 있는데 그것은 화의 악순환만 더할 뿐이다. 그러면 화를 참아야 할까? 속은 부글부글 끓지만 겉으로는 태연한 척 위장해야 할까?

달라이 라마와 함께 세계 불교계의 큰스님으로 존경받는 틱낫한은 그 어느 것도 화를 푸는 근본 해결책은 아니라고 말한다. 함부로 떼어낼 수 없는 신체장기처럼 화도 우리의 일부이므로 억지로 참거나 제거하려 애쓸 필요가 없다고 한다.

오히려 화를 울고 있는 아기라고 생각하고 보듬고 달래라고 충고한다. 화가 났을 때는 남을 탓하거나 스스로 자책하기보다는 자신의 마음을 다스리는 것이 가장 시급한 일이라는 것이다. 그러기 위해서는 어떠한 자극에도 감정의 동요를 받지 않고 늘 평상심을 유지하는 방법을 알아야 하며, 바로 이 책을 통해 그 방법을 전하고 있다."
따갈로그어 사영리,"다국어 사영리 출시. 스페인어, 따갈로그어, 말레이어, 러시아어, 인도네시아어, 프랑스어 편으로 각각 나왔다."
달팽이가 느려도 늦지 않다,"불교방송 '마음으로 듣는 음악'과 인터넷 유나방송으로 헤아릴 수없이 많은 청취자와 네티즌에게 위안과 감동을 선물하고 있는 정목스님의 정갈한 산문과 아포리즘. 감사, 자비, 분노, 사랑, 화해, 평화 등을 주제로 행복을 찾는 현대인들에게 마치 족집게 과외 선생님처럼 기쁨과 휴식의 정답을 선사한다.

물질적 풍요 속에서도 만족감을 느끼지 못하고, 마음의 감옥에 갇혀 자유롭지 못한 현대인에게 스님의 지혜로운 말씀은 때로는 자상한 어머니의 음성처럼, 때로는 세상 먼지에 찌든 심신을 깨워놓는 죽비소리처럼 청정하게 울려 퍼진다. 뿐만 아니라, 아침에 핀 나팔꽃이나 채송화 같이 맑은 비구니 스님 특유의 깨끗한 서정은 잊고 있던 동심을 일깨우며 우리 마음에 아련한 향수를 불러오기도 한다.

책은 '처음 만난 별에서' '세상에 꽃이 필 때' '내 마음의 리모컨', 크게 세 부분으로 이루어져 있다. '처음 만난 별에서'는 서문을 대신해 책 전체의 주제가 될 만큼 진지하지만 무겁지 않은 질문을 우리에게 던진다. 투명한 언어로 들려주는 삶과 죽음, 존재에 대한 각성은 낯선 것을 친근하게, 익숙한 것을 새롭게 들여다보게 만드는 커다란 힘이 있다.

'세상에 꽃이 필 때'는 표제작 '달팽이가 느려도 늦지 않다'를 비롯한 스물두 편의 에세이로 이루어져 있다. '내 마음의 리모컨'은 감사, 고통, 분노, 사랑, 성장, 자비, 집착, 화해, 건강, 평화, 행복 등 사람들의 삶에 큰 영향을 미치는 주제 따라 나눠지며 마음의 고요함을 얻는 실질적인 방법들이 소개된다."
평생감사,"전광 목사가 감사하면 할수록 감사할 이유가 더 많이 생기는 놀라운 감사 법칙의 비밀을 공개한다. 일상의 소소한 감사 제목들을 작은 노트에 기록해가며 느낀 감동과 도전을 담아낸 책으로, '행복해서 감사한 것이 아니라 감사하기 때문에 행복하다'는 것이 책의 요지. 감사에 관한 다양한 경험과 예화들을 통해 구체적인 적용을 제안하고, 독자 스스로 감사 제목을 떠올리고 기록할 수 있는 공간을 마련했다."
일기일회 一期一會,"법정 스님 최초의 법문집. 그동안 법정 스님이 대중과 학인을 상대로 법문한 내용을 글로 옮긴 것이다. 서울 성북동 길상사에서 행한 정기법회 법문, 여름안거와 겨울안거의 결제 및 해제 법문, 부처님오신날 법문과 창건법회 법문 등이 근간을 이루고 있으며, 원불교 서울 청운회와 뉴욕 불광사 초청법회 등이 포함되어 있다.

어느날, 법정 스님은 한때에 휩쓸려 목숨을 끊는 사람들에 대해 이야기하면서 사는 일의 고마움과 두 번 다시 오지 않는 삶을 말했고, 그날 법문의 제목을 '일기일회'라 붙였다. '오늘 우리의 삶도 단 한 번이고, 지금 이 순간도 생애 단 한 번의 시간이며, 지금 이 만남 또한 생애 단 한 번의 인연이다.'라는 의미다.

각 편의 제목은 스님의 의견과 법문 내용을 토대로 새로 붙였으며, 제목 아래에 법문이 이루어진 날짜와 법회명을 달았다. 또한 각 법문의 머리에는 그날의 풍경을 담았다. 계절의 추이와 날씨는 물론, 스님이 사석에서 한 말이나 법회 전후의 행적을 비롯해 그때그때 화제가 되었던 사건을 기록하고 있다.

가장 최근의 법문이 앞에 오도록 배치하였으며, 본문에 쓰인 용어 가운데 정확한 이해를 위해 간략한 설명이 필요한 경우에는 그 옆에 풀이를 달아 두었다. 또한 보다 깊이 있는 해설이 필요한 경전, 인물, 용어, 개념 등은 맨 뒤에 따로 모아 가나다순으로 수록하였다."
그래도 사랑하라,"아름다운 죽음, 아름다운 마무리가 남긴 영원한 가르침, 그래도 사랑하라. 선종하기 전 김수환 추기경은 죽음을 준비하는 한 인간의 가장 아름다운 마무리가 무엇인지를 보여주었다. 추기경의 마지막 모습은 죽음을 통해 삶을 가르치는 메시지가 담겨 있다. 어떻게 죽을 것인가는 곧 어떻게 살 것인가와 다르지 않다는 것을 알게 한다.

추기경은 더 단순하고 소박한 삶이야말로 더 온전해지는 길이라고 자주 말했다. 추기경의 검소하고 소박한 살림살이, 가장 누추한 사람에게도 귀를 기울이는 성심, 언제나 간단명료한 말씀들이 그 예이다. 추기경의 말씀 중 우리에게 필요한 가르침의 정수를 그분의 일상사진과 말씀에 담아, 시적인 영상과 함께 마음에 내려앉는 잠언은 종교를 떠나 이 책을 읽는 이들의 영혼을 선의 세계로 이끌어준다.

평화방송, 평화신문 사진 기자로 20여 년 재직하며 추기경의 그림자처럼 살아온 작가는 2012년 3월 '김수환 추기경 선종 3주기 추모사진전시회'를 열었다. 아직도 김 추기경을 그리워하여 전시회장을 찾는 수많은 이들의 뜨거운 염원을 담아, 귀한 사진과 말씀들을 엮어 사진에세이집으로 펴내게 되었다."
지성에서 영성으로,"시대의 지성 이어령이 전하는 영성에 대한 참회론적 메시지. 이어령 전 문화부장관은 2007년 7월 24일 세례를 받기 위해 무릎을 꿇었다. 무엇이 그를 이성과 지성의 세계에서 영성의 세계로 떠나게 만들었을까. 이 책은 크리스천 이어령의 지성에서 영성의 길로 나아가는 과정과 영성의 세계에 들어오면서 과정과 그에 따른 솔직한 생각에 대해서 세세하고 기록하고 있다.

책은 처음부터 끝까지 그 어느 곳에서도 볼 수 없었던 저자의 일기와 강연, 기사와 편지글로 이뤄져 있다. 세례를 받기 전 영성의 단계로 들어가기 직전 교토에서와 결정적으로 영성의 단계에 들어서는 하와이, 한국에서의 순서로 진행된다. 그리고 딸 이민아의 간증내용과 여러 언론사에서 인터뷰한 내용들을 정리한 글들도 함께 실려 있다."
새신자반 (반양장),"《새신자반》이 14년 만에 개정판으로 출간되었다. 하나님부터 시작해, 예수님, 성령님, 성경, 기도, 교회, 예배, 그리스도인의 교회생활과 가정생활, ‘나’라는 인간 존재에 이르기까지, 기독교에서 가장 중요한 주제들을 다룬다."
순종,"CBA 베스트 셀러 작가 존 비비어가 하나님의 보호 안에서 누리는 참 자유를 소개한다. 왜곡된 권위주의에 대한 피해의식을 가진 이들이 '권위'라는 말만 들어도 알레르기 반응을 보이며 참된 보호의 근원인 '하나님의 권위'에서 도망가려 한다고 지적한다.

지은이는 당당히 그분의 권위 아래로 들어가는 용기와 결단이 필요하며 그것이 순종이라고 말한다. 그런 의미에서 순종은 영원한 보호의 길이며, 안식의 길, 진정한 자유에 이르게 하는 축복의 길이라는 것이다. 책은 거친 반항의식을 내려 놓고 현명하고 용기 있게 순종의 결단을 하도록 돕는다."
오두막 편지,"강원도 산골의 화전민이 살던 오두막. 전기도 들지 않는 그곳에서 법정 스님은 개울물을 길어 밥을 하고, 손수 만든 땔감으로 불을 지피고, 그 불로 물을 끓여 차를 달인다. 그리고 세상을 향해 편지를 쓴다. 이렇게 쓴 50편의 글을 모은 책이 <오두막 편지>. 소박하고 간소한 삶에서 우러나온 향기가 글마다 묻어난다.

오두막에서의 일상을 그릴 때는 서정적으로, 이 사회의 참어른으로서 세상에 토해낼 때는 지혜롭게, 그리고 개인적인 이야기를 꺼낼 때는 낮고도 차분하게, 법정 스님은 편지를 쓴다. 법정 스님의 풍부한 감수성과 넘치는 패기, 당당한 기개와 세상 사람들을 향한 뜨거운 열정이 담긴 이 책은 1999년 처음 출간되었다."
[베이지] 지저스 콜링,"미국에서 가장 사랑받는 스테디셀러 작가 중 한 명인 사라 영의 대표작이다. 2004년에 출간되어 변함없이 많은 사랑을 받고 있는 스테디셀러로, 365일 동안 매일 묵상할 수 있는 큐티집이다. 저자는 매일 매일 기도하고 말씀을 묵상하던 중에 오늘 나에게 들려주시는 예수 그리스도의 특별한 말씀이 있을 거라 생각하고 그것을 적기로 결심했다.

묵상은 곧 자신만 말하는 일방적인 의사소통에서 벗어나, 예수님의 관점에서 나에게 전하고자 하시는 말씀을 먼저 듣고 답하는 대화가 되었다. 그녀뿐 아니라 자신에게 주어진 부르심의 자리를 감당하며 하루를 살아가는 수많은 사람들이 예수님의 시각에서 쓰인 그녀의 글을 통해 예수님과 함께하는 충만한 기쁨과 평안을 알아 갔다."
친구가 되어 주실래요?,"의술로, 음악으로 사랑을 나누는 선교 사제 쫄리 이태석 신부의 아프리카 이야기를 담은 책. 사제라는 신분을 넘어 서서 평범한 이웃의 한 사람으로, 아픈 곳을 살피고 치료해 주는 의사로, 그리고 다양한 악기와 즐거운 노래를 가르치는 음악 선생님으로, 가난한 이들의 친구로 살다간 이태석 신부의 체험이 담긴 에세이이다.

가난을 부유함으로, 고통을 기쁨으로, 척박한 땅을 비옥한 땅으로 바꾸어 줄 수는 없지만, 그 가난과 고통을 함께하며 살고자 떠난 곳에서 만난 지구 반대편 이웃들의 삶이 감동적으로 그려진다. 2009년 출간된 책의 증보판으로, '구수한 PD의 울지마 톤즈 제작 이야기'와 '에필로그'가 추가되었다."
백악관을 기도실로 만든 대통령 링컨 (반양장),"링컨의 신앙에 초점을 맞춘 책. 진정 하나님의 사람이었던 링컨은 성경을 교과서 삼아 그 말씀대로 살아가려 노력했으며, 어떤 상황에서건 하나님 앞에 모든 것을 내려놓고 기도에 매달렸다.

이 책은 독자들의 읽는 재미를 더하기 위해 링컨이 사랑했던 성경구절, 링컨에 관한 재미있는 일화, 링컨의 편지글 등을 이야기 중간 중간에 넣었으며, 본문 앞에는 컬러 화보도 들어가 있다. 링컨이라는 인물을 더 자세히, 그리고 흥미진진하게 접할 수 있는 새로운 기회가 될 것이다."
더 내려놓음,"베스트셀러 <내려놓음>의 지은이인 이용규가 전작에서 못다한 이야기를 좀 더 구체적으로 설명하기 위해 내놓은 책. 기독교의 핵심 진리인 ‘십자가의 도’를 더 깊이, 더 실제적이고 구체적으로 이해하고 그것을 어떻게 실천해야 하는지 써내려갔다.

지은이는 우선 ‘내려놓음’에 대해 읽은 이들이 던진 질문들에 답하는 내용부터 담았다. 그리고 신자들이 개개인의 삶의 영역에서 자신이 추구하던 것을 내려놓고 주님의 음성에 반응하려고 할 때, 어떻게 구체적으로 순종의 삶을 살며 더 깊은 단계의 헌신으로 나아갈 것인가의 문제를 다룬다.

지은이가 이 책에서 특히 강조하는 것은 ‘자기애’(自己愛)와 ‘자기의’(自己義)이다. 자아 중심적으로 자기를 사랑하는 태도와 자신이 하나님 앞에서 옳다고 생각하는 문제, 우리가 내려놓아야 하면서도 내려놓지 못하는 이 두 가지에 대해 어떻게 '더 내려놓아야'할 지를 지은이는 적고 있다.

'더 내려놓음'의 가치를 설명하기 위해 자신의 체험과, 성경에서 ‘탕자의 비유’로 널리 알려진 누가복음 15장의 이야기를 통해 활용하는 그의 이야기 방식은 화려하지는 않지만, 잔잔하고 호소력 있다. 스펀지에 물이 스며들듯 공감할 수 있는 책이다."
솔라리움 Soularium 2,사람들을 가장 잘 이해할 수 있는 방법은 잘 들어주는 것이다. 솔라리움은 어떤 이미지에 대한 각자의 생각을 통해 상대방의 이야기를 듣는 좋은 도구다. 질문에 대한 답을 사진의 선택과 그 사진에 대한 자신의 설명으로 표현한다. 50장의 사진과 4가지 질문을 통해 우리 주변 사람들의 생각과 삶에 대한 이야기들을 진실하게 들어줌으로써 예수님에 대한 의미있는 영적인 대화의 문을 열 수 있을 것이다.
닉 부이치치의 허그(HUG),"태어날 때부터 팔다리가 없던 청년 닉 부이치치. 그가 전 세계를 누비며 자신의 삶을 통해 하나님의 절절한 사랑을 전하며 화제가 되고 있다. 자신의 신체적 장애로 인해 겪은 아픔과 절망의 나날, 그리고 그것을 뛰어넘어 행복을 누리고 전하기까지의 치열한 과정을 생생하게 그렸다. 하루하루 힘겨운 삶의 씨름을 치르느라 버거운 이들에게 감동과 소망의 메시지를 전할 것이다.

이 책은 자신을 있는 그대로 받아들일 줄 아는 용기, 하나님의 위대하심과 무한한 가능성을 신뢰하는 믿음, 세상과 인생을 향한 고상한 태도, 온 세상을 섬기려는 원대한 정신, 팔 다리가 없는 것이 빛나는 인생을 사는 데 결코 한계가 되지 않음을 보여주고 있다. 아무리 힘든 환경에 둘러 싸여도 빛의 자녀로 살아가는 것을 포기해서는 안 된다고 역설하고 있다."
어? 성경이 읽어지네!,"성도들로 하여금 성경말씀 통독, 성경의 맥잡기를 할 수 있도록 연구, 개발된 책. 하나님께서 진정한 성경의 저자라면 창세기부터 요한계시록까지 쭉~통해야 되는거 아닌가? 여호와 하나님만 진짜 하나님이라고 어떻게 장담할 수 있을까? 왜 선악과를 만들어서 인간이 죄를 짓게 하셨는가? 이 책은 성경의 흐름을 이해하면서 스스로 성경을 읽을 수 있도록 도와준다."
스페인어 사영리,"다국어 사영리 출시. 스페인어, 따갈로그어, 말레이어, 러시아어, 인도네시아어, 프랑스어 편으로 각각 나왔다."
자아와 명상 1 워크북,"〈자아와 명상〉은 동국대학교 학생들을 위한 공통교양 과목의 하나로 자신의 몸과 마음을 바라보며 명상하는 실습 과목이다. 다른 교과목들이 특정한 정보나 지식의 습득을 기반으로 한다면, 〈자아와 명상〉은 명상 이론을 배우고 실습하는 과정을 통해 심신을 가다듬고 휴식을 취하며 집중력을 계발하고 자기 통찰의 시간을 가질 수 있도록 도와주고자 개설되었다.

이 책은 정식 교재라기보다 연습 노트의 성격을 지닌 워크북으로 모두 15주로 이루어져 있다. 첫째 주부터 5주까지는 명상의 기본 개념과 방법을 익히고 6주부터는 각기 다른 주제의 명상을 할 수 있도록 간단한 명상법을 제시한다. 또 매주 자신을 성찰하며 명상 경험에 대한 느낌과 소감을 적을 수 있는 공간도 마련되어 있다. 산뜻한 일러스트로 설명을 도와 명상을 처음 접하는 학생들도 거부감 없이 받아들일 수 있도록 편집하였다."
천국은 확실히 있다,"""예수님의 특별한 은혜로 택하심을 받아 과거 7년 동안 천국을 무려 17번이나 다녀오는 놀라운 체험""을 했던 토마스 여사의 책. 자신의 경험을 진지하게 고백함과 동시에 신앙인으로 어떻게 생활해야할지 알려준다."
홀로 사는 즐거움,"법정 스님은 얼마 전 사단법인 '맑고 향기롭게'와 길상사의 회주 등 모든 직함을 벗고 내면의 소리에 귀 기울이는 삶과 침묵을 선언하셨다. 존재에 대한 성찰을 위해 끝없이 정진하는 면모를 보여준 스님의 이번 책에는 <오두막 편지> 이후 스님의 생활 모습과 생각들이 담겨 있다.

홀로 사는 즐거움을 말하지만 결국 홀로 있는 것은 함께 있는 것임을 설파하는 책으로, 더욱 깊어진 사유의 언어와 맑은 영혼을 만날 수 있다. 5년 만에 출간되는 법정 스님의 신작 산문집. 법정 스님이 직접 쓴 글씨와 그림이 책표지에 실렸다."
"한 사람은 모두를, 모두는 한 사람을","2009년 봄 출간된 첫 번째 법문집 <일기일회一期一會>에 이은 두 번째 법문집이자 법정 스님 법문집의 완결편이다. 책의 제목 '한 사람은 모두를, 모두는 한 사람을'은 '일즉일체다즉일一卽一切多卽一', 하나는 모두이며 모두는 곧 하나라는 가르침이다. 저마다 피어나는 하나하나에는 전체가 담겨 있으며, 그 하나하나가 모여 전체를 이룬다는 것이다.

2009년 5월 성북동 길상사에서 부처님오신날에 행한 법문을 시작으로 2000년 뉴욕 불광사 초청법회와 1998년 원불교 서울 청운회 초청강연, 1992년 약수암 초청법회에 이르기까지 17년의 세월을 넘나드는 35편의 법문을 실었다. ""시공간의 제약으로 직접 법회에 참석해 법문을 들을 수 없었던 이들을 위해 이 법문집을 엮어 세상에 펴낸다.""고 엮은이들은 말한다.

법정 스님이 <무소유> <산에는 꽃이 피네> <아름다운 마무리> 등의 산문집을 통해 무소유의 자유로움, 홀로 있음과 침묵의 세계를 말해 왔다면, 두 권의 법문집 <일기일회>와 <한 사람은 모두를, 모두는 한 사람을>에서는 세상을 깨어 있는 구도자의 자세로 살아갈 것을 더욱 강력하게 요구한다. 스님은 ""지구가 잠든 순간에도 깨어 있으라.""고 말한다."
