title,summary,category
한국인의 명절요리,"명절 요리의 기본이라 할 수 있는 차례상에 올라가는 ‘제수 음식’은 물론 명절에 찾아온 귀한 손님을 위한 접대용 음식, 그리고 명절 연휴 기간 동안 쌓인 피로와 스트레스를 푸는 데 도움을 줄 한방약차까지 한국인의 명절을 위한 모든 것을 고루 담았다.

명절의 가장 큰 기쁨은 떨어져 지내던 가족들이 함께 모이는 것이지만, 가장 큰 즐거움은 상다리 휘어지도록 차려진 맛있는 명절 음식들일 것이다. 하지만 이렇게 맛있는 명절 음식들은 먹기만 하는 입장에서는 반갑지만 요리를 해야 하는 입장이라면 부담감에 한숨만 나온다. 베테랑 주부들도 만만치 않은 명절 요리, 새내기 주부들의 부담과 걱정은 더 크다. 특히 명절은 요리 뿐 아니라 복잡하고 부담스러운 차례상 차리기라는 임무가 하나 더 있다. 이 모든 고민들을 해결해줄 책이 출간되었다.",Home_Cook_Beauty
설탕중독,"설탕이 우리의 몸에 미치는 영향과 그로 인해 설탕을 먹는 습관을 어떻게 바꿔야 할지를 알려주는 책이다. 먼저 설탕이 건강을 해치는 모든 과정을 자세히 보여준 후, 설탕이 인체의 항상성과 면역체계에 미치는 영향을 모두 공개한다. 그리고 혈당과 관련된 모든 검사의 진실에 대해서도 말해준다.

또한, 환자와 노인들을 위한 각종 영양보충음료와 우리가 흔히 마시는 여러 가지 음료수에 관한 믿기 힘든 정보도 담아냈으며, 많은 제품 속에 들어 있는 천연 설탕과 가공 설탕의 양은 물론 초콜릿에 대한 일부 잘못된 자료도 밝혀준다. 그 다음엔 설탕과 사촌지간인 꿀, 메이플시럽, 옥수수시럽, 과당, 포도당과 기타 당들이 많은 식품들도 질병을 유발할 수 있다는 사실을 알려줄 것이다.",Home_Cook_Beauty
와인과 핑거푸드,"나파밸리 명문 와이너리 11곳의 와인메이커, 준문가, 교육자들이 들려주는 재미있는 와인이야기와 함께 집에서 쉽게 만들 수 있는 홈파티용 핑거푸드 130여가지의 레시피를 수록하였다.

직접 와인을 만드는 와인메이커들의 설명은 복잡하고 외우기 힘든 와인의 생산지나 이름 대신에 우리가 마시는 와인이 어떻게 만들어지고 어떤 와인이 좋은 것인가에 대한 근본적인 질문에 대한 궁금증을 풀어준다.

특히 핑거푸드 부분에서는 카나페와 크레이프를 비롯하여 고급 레스토랑에서도 찾기 힘든 크로스티니, 크루스타드, 블리니 등의 다양하고 멋진 핑거푸드들을 사진과 함께 수록하였다.",Home_Cook_Beauty
혼자 먹는 식사,"'잘~먹고 잘사는법' 시리즈는 건강/취미/리빙/ 여성/여행/음식, 실용서의 핵심분야만을 6개의 카테고리로 나누어 단행본을 펴낸 것이다. 최근 열풍을 일으켰던 요가와 같은 주제부터 채소 가꾸기나 제사와 같은 실생활에 도움이 되는 내용까지 다루고 있다. 각 분야 국내 전문가들을 섭외하여 알찬 내용으로 꾸렸으며, 문고판답게 휴대하기에 좋은 사이즈와 무게로 펴냈다.

<혼자 먹는 식사>는 끼니를 제때 챙겨먹기 힘든 싱글을 위한 요리책이다. '예쁜 그릇 준비하기', '휴일엔 특별식', '해장국 미리 준비하기'와 같은 혼자 사는 이들이 실천해야 할 10가지 수칙부터 시작, 준비시간을 단축시켜 빨리 조리해먹을 수 있는 쿠킹노하우를 담았다. 또한 손이 많이 가는 재료 대신 비교적 빨리 조리해먹을 수 있는 달걀, 두부와 같은 재료를 집중적으로 다루었다.

혼자 사는 이들이 소홀하게 생각할 냉장고 활용법을 조목조목 알려주고, 맛있는 일품요리과 맛집따라하기 레시피를 함께 실었다.",Home_Cook_Beauty
더 포스터 북 by 센,"직관적인 제목처럼 권마다 포스터 작품 10점으로 가득 채워진 도서이다. 일반 종이에 평범하게 인쇄를 한 것이 아니라 작품마다 가지고 있는 고유한 컨셉과 진정한 가치를 느낄 수 있도록 그 색감을 잘 드러낼 수 있는 종이, 질감을 온전히 표현해주는 종이 등 작품 성격에 맞게 수 번의 인쇄 테스트를 통해 각 권마다 다르게 선택했다.

험난한 세상 속에도 정을 나누며 살아가는 짝이 되는 동무가 있다. 나의 관심, 애정, 사랑을 쏟아줄 대상이자 나의 존재를 더욱 가치 있고 의미 있게 만들어주는 삶의 동반자. 그래서 고맙고 소중하며 편안한 존재다. 반려와 더불어 살아가는 평화로운 일상 이야기를 들려줄 센 작가를 '더 포스터 북'에서 만나보자.

※ 덴노리 제본 도서입니다.",Home_Cook_Beauty
치즈메이커,"치즈를 너무나 좋아하는 치즈 가게 주인이 자신의 치즈 노하우와 다양한 치즈 레시피를 소개한다. 치즈 제작 방법은 물론 생산지와 유래, 각국의 치즈메이커들을 소개하면서 우리를 치즈의 세계로 인도한다. 평소에 자주 접하는 리코타, 모차렐라, 크림치즈부터 파니르, 할루미, 페타 등 생소하지만 쉽게 만들 수 있는 여러 치즈 제작 방법을 알려 준다.

더불어 직접 만든 치즈를 사용하여 만들 수 있는 다양한 치즈 레시피를 함께 소개한다. 치즈 보관 방법은 물론 치즈와 어울리는 맥주, 와인 등을 소개하면서 다양한 방법으로 치즈를 즐기는 법을 알려 준다. 책을 읽다 보면 치즈를 직접 만들고 싶어지는 것은 물론이고, 세계의 다양한 치즈를 접하고 싶다는 생각, 여러 치즈 요리를 맛보고 싶다는 생각이 강하게 들 것이다.",Home_Cook_Beauty
미식 대담,"음식 분야에서 특별한 경력을 쌓아온 12인의 실무자들에게 ‘좋아하는 것을 잘 만들면서 살아남는 방법’을 묻고 실마리를 찾아나간다. 실무자 12인의 현재 위치와 고민은 모두 다르지만 그들의 선택 혹은 대응 방식에는 공통점이 있다. 이들은 2호점, 3호점으로 매장을 늘리거나 트렌드에 부합하는 아이템을 개발하는 데에만 집중하지 않는다. 지속과 삶의 여유가 가능한 장사법을 고민하면서도 맛의 다양성, 음식 문화의 다양성, 식재료 환경의 문제 역시 고려한다. 또한 시장의 트렌드, 대중과의 접점을 염두에 두면서도 자기 요리 혹은 일의 지향점을 찾고, 일정 수준 이상의 맛과 품질 유지에 힘써 확고한 팬층을 확보해온 것이다.

대화의 주제는 음식 분야 입문 과정부터 요리에 담긴 아이디어와 목표하는 맛을 내기 위한 노하우, 운영 원칙 및 사업 전략, 인력 교육 방식, 다른 분야와의 협업, 좋은 음식과 미래를 향한 고민, 자기 계발법, 현 외식업계에 대한 진단을 넘나든다. 즉 실용적인 정보부터 외식 문화와 시장에 관한 날카로운 통찰까지 얻을 수 있다. 탄탄한 현장 경력을 쌓아온 실무자들과 그에 대한 비평적 관점을 견지한 음식 평론가가 만난 덕분이다. 무엇보다도 열 번의 대담에 담겨 있는 활력의 원천은, 현실의 제약 안에서 질 좋은 재료, 새로운 메뉴, 특별한 공간, 다양한 경험을 선사하기 위해 매일매일 고군분투하는 실무자들의 생생한 모습 그 자체이다.",Home_Cook_Beauty
마크라메 라이프,"누구나 부담 없이 그리고 효과적으로 마크라메를 시작할 수 있도록 가장 많이 사용하고 혼자서도 자유롭게 응용할 수 있는 대표 매듭 10가지를 선별해 수록했다. 자세한 과정사진과 좌우 양방향 일러스트를 함께 배치해 매듭 하나하나를 쉽게 이해할 수 있고, 대표적인 응용 패턴 예시를 담아 더 탄탄하게 기본기를 다질 수 있다.

난이도 별로 수록한 활용도 100%의 코스터, 플랜트 행잉, 리스, 벽 장식, 가랜드, 네트 백 등의 다양한 소품들을 차근차근 과정사진과 일러스트를 따라 만들어 볼 수 있다. 하나씩 완성해 가다보면 자연스럽게 마크라메의 기본부터 활용까지 마스터할 수 있다.",Home_Cook_Beauty
별나라의 감성 손뜨개,"대바늘과 코바늘로 만든 손뜨개 작품 23가지를 소개한다. 기초가 조금 부족한 분을 위하여 손뜨개 작품에 사용하는 모든 뜨개 기법을 자세하게 설명하며, 23가지 뜨개 작품의 도안을 모두 제공한다. 도안 보는 법을 동영상으로 자세하게 설명하여 누구나 쉽게 도안을 이해할 수 있도록 하였다. 털모자, 베스트, 카디건, 숄, 가방, 인형 등 작가가 직접 디자인하여 만든 다양한 손뜨개 작품들은 더 개성있는 작품을 만드는데 도움이 될 것이다.",Home_Cook_Beauty
프랑스 이니셜 자수,"프랑스 자수 스티치 중에서도 가장 기초적인 17가지 기법만을 사용하여 547가지의 알파벳을 누구나 쉽게 수놓을 수 있도록 꾸몄다. 초보자도 쉽게 따라 할 수 있도록 자수실이나 자수 가위, 틀, 도안 옮기는 법 등 기초적인 부분도 꼼꼼하게 챙겼다.

지금까지 출간된 이니셜 자수 책은 대부분 꽃이나 식물 장식을 다뤘다. 물론 보태니컬 도안이 친숙하고 아름답긴 하지만, 나만의 소품에 새길 도안이라면 좀 더 선택의 폭이 넓어야 한다. 시크한 가방, 소녀풍 손수건, 아이를 위한 귀여운 소품에 어울리는 도안은 각기 다르기 때문이다. 이 책은 이러한 모든 스타일을 커버할 수 있을 만큼 다양한 테마의 도안을 다루었다. 기본적인 플라워 패턴은 물론, 튤립, 은방울꽃, 미니로즈, 잎 등 개별적인 식물 테마도 실었다.

어린이용 소품에 딱 어울리는 귀여운 동물, 새, 버섯, 꿀벌, 풍선 도안도 있고, 한 가지 색 실로 시크하게 수놓는 눈 결정이나 블랙 레터링 자수도 있다. 이밖에도 원색 계열의 화려한 도안, 파스텔 톤의 러블리한 도안, 두 가지나 세 가지 색만 사용해 우아하게 즐기는 도안까지, 원하는 스타일에 맞추어 고를 수 있다.",Home_Cook_Beauty
카레 쿠킹 북 Curry Cooking Book,"저자 나일 요시미는 일본 도쿄에서 3대째 이어 인도 요리 레스토랑을 운영하는 카레 전문 셰프이다. 일본에서 태어났지만 인도인 국적을 가진 그는 할아버지부터 내려온 카레가루 및 향신료를 활용한 요리 노하우를 이 책에 아낌없이 담았다.

매일 먹는 평범한 메뉴에 변화를 주고 싶을 때, 누린내 없이 고기 요리를 하고 싶을 때, 전통 인도 요리가 생각날 때, 카레가루 하나로 모든 고민이 해결된다. 인도풍 카레 요리, 기본 요리, 고기 요리, 샐러드, 면과 밥까지 총 5개의 챕터로 나눠 53가지 레시피를 선보인다. 인도 요리 전문점에서나 맛보던 탄두리 치킨도, 돼지고기를 듬뿍 넣어 만든 돼지고기 덮밥도, 평범한 감자볶음도 카레가루 한 스푼으로 더욱 맛있어진다.",Home_Cook_Beauty
하루 한 개 만들기 놀이,"생활 속에서 영감을 받은 120가지의 심플한 핸드메이드 장난감과 소품을 소개하는 책이다. 일곱 살 쌍둥이 자매를 키우는 일본의 부부 디자이너인 ‘TUESDAY(도가와 토모히로, 도가와 치요)’가 아이들과 함께 만들었던 작품들이 수록되어 있다.

주변에서 흔히 볼 수 있고 쉽게 구할 수 있는 재료들(재활용품, 종이, 테이프, 낡은 옷, 자석 등)로 만든 기발하고 재미있는 장난감과 소품들이 가득하다. 여행지에서 찍은 사진을 출력해서 만든 트립 메모리 게임, 아이가 그린 그림을 오려 만든 조립 퍼즐, 우유팩에 사진을 붙여 만든 장난감 자동차, 고무줄로 만드는 핀 보드와 핀볼 게임 등 쉽게 만들어 재미있게 노는 것은 물론, 놀이 과정에서 자연스럽게 사고력과 창의력이 자랄 수 있는 장난감들이다.",Home_Cook_Beauty
착한 밥상,"우리와 식생활 문화가 다른 해외의 식문화를 바탕으로 조사한 연구 결과나 자신의 경험치를 소개하지 않는다. 대한민국 사람의 식생활 문화를 기반으로 하여 저자가 직접 경험한 음식 치료법에 전문적인 한의학 이론을 더한 건강법만을 소개한다.

그래서 실제로 착한 밥상을 통해 당뇨병, 아토피 비염, 고콜레스테롤혈증 등을 치료한 사례를 담았다. ‘개그맨 이윤석의 몸짱 만들기 프로젝트에 얽힌 숨겨진 이야기’는 물론, ‘돼지기름과 생들기름으로 고콜레스테롤혈증을 치료한 사례’, ‘지방간을 부추기는 과일’, ‘밥 먹다 화장실 가는 아이들의 진짜 이유’ 등 실생활에서 누구나 한 번쯤 겪었던 이야기를 볼 수 있다.",Home_Cook_Beauty
아이 러브 와플,"지난 1년 동안 와플과 함께 동고동락하며 탄생시킨 행복하고 달콤한 기록이다. 와플을 좋아하는 모든 사람들에게 희소식 하나! 이제 빈스빈스, 카페베네, 와플반트 등 전문점에 가지 않아도 더 맛있고, 더 다양한 와플을 집에서 즐길 수 있다.

와플하면 딱 떠오르는 달콤상큼한 딸기 와플, 초콜릿 와플, 치즈크림 와플부터 다이어트를 하는 이들을 위한 고구마 와플, 요거트 와플, 단호박 와플까지 떠올릴 수 있는 모든 와플이 있다. “나는 요리에 소질 없는데?”라고 생각하는 사람들도 와플 매니아인 저자가 알려준 방법대로 따라만 하면 벨기에 전통 와플을 만들 수 있다.

재료도 밀가루, 이스트, 우유, 달걀만 있으면 되니 이보다 더 쉬울 순 없다. 달걀 프라이보다 쉬운 와플, 집에서 노릇노릇하게 구워 원하는 토핑을 얹어 자신만의 맛으로 즐겨보자.",Home_Cook_Beauty
All About Style (올 어바웃 스타일),"김혜수, 서태지, 정우성, 이정재, 김정은, 김희애, 다니엘 헤니, 이미연, 장쯔이 등 200여명의 국내외 스타들과의 작업을 통해 ‘옷 잘 입히는 남자’로 소문난 대한민국 최초의 남자 스타일리스트 정윤기의 ‘패션 & 라이프 스타일링 노하우’를 소개하는 책. 패션계 명사들과 스타 등 70인의 다양한 코멘트와 축하 메시지도 함께 실려 있어 읽는 재미를 더한다.

‘김혜수, 수애, 손예진의 레드카펫 룩처럼 우아한 파티 스타일링 따라잡는 법’, ‘김희애처럼 세련되게 변신할 수 있는 노하우’, ‘남자들의 옷입기에 대한 특별한 공식과 옷 잘 입는 남자 스타 11인의 이야기’ 등 흥미로운 테마들과 함께 큰 돈을 들이지 않아도 스타일리시하게 변신하는 법에 대해 친절하게 차근차근 알려주고 있다.

옷을 좋아하던 평범한 인천 소년이 대한민국의 트렌드를 움직이는 최고의 스타일리스트가 되기까지의 성공 비결과 그의 24시간 따라잡기, 그에게 영감을 더해주는 유명 디자이너들의 이야기 등 흥미로운 라이프 스타일에 대한 내용이 가득하다.

정윤기만의 독특한 문화 감상법, 그의 자택과 아끼는 소장품 및 개인 스타일링 비법 소개 등 스타일리스트를 꿈꾸는 많은 이들에게 도움이 될만한 지은이의 생생한 이야기들도 함께 담겨 있어 지금까지 나온 다른 스타일 북들과는 차별화된 즐거움을 주고자 했다.",Home_Cook_Beauty
후다닥 한 끼 186가지,"간단요리 블로거 요리사 갱씨(김경미)가 15분 만에 식사준비를 끝내는 방법을 알려준다. 지은이는 바쁠 때는 갖은 반찬 다 갖춰 한 상 차리려 하지 말고, 입에 맞는 메인요리 한 가지만 준비해 보라고 조언한다. 재료 구성에만 조금 신경 쓰면 영양 많고 든든한 한 끼 식사를 준비할 수 있다는 것. 요리를 빠르게 해주는 기본양념과 소스, 식재료 준비 요령, 밥상 차리기 요령까지 짜임새 있게 정리하여 한 눈에 익힐 수 있다.

책의 구성을 살펴보면 ▲ 초스피드 한 그릇 요리 ▲ 보글보글 국.찌개 ▲ 기운 나는 건강 요리 ▲ 칼로리 다운 다이어트 요리 ▲ 센스 만점 술안주 & 손님초대 요리 ▲ 정성이 담긴 웰빙 간식 ▲ 달콤한 디저트 쿠키 & 케이크 등 7가지 파트로 나누어 실용적인 186가지 요리가 담겨있다. 특히 요리를 하기 위해 구입한 재료를 한 번 더 사용할 수 있도록 '플러스 요리'가 더해져 저렴한 재료로도 식단을 풍성하게 만들 수 있다.",Home_Cook_Beauty
아이 러브 파스타,"이탈리아에서 가정식 요리를 공부한 저자가 깔끔하고 맛있는 파스타를 만드는 방법을 알려준다. 신선한 재료를 사용할 것, 최소한의 양념과 간단한 조리 과정으로 재료의 신선함을 살릴 것 등 담백한 맛을 내는 이탈리아 가정식 파스타의 요리 비결을 소개한다.

건강에 좋은 토마토소스 파스타, 신선한 향기의 올리브오일 파스타, 손으로 빚어 정성이 가득한 수제 파스타의 간단 레시피와 상세한 사진을 실었다. 또 파스타와 함께 먹으면 좋은 깔끔한 이탈리아식 샐러드와 전채요리, 사랑스런 디저트의 레시피도 담았다.",Home_Cook_Beauty
