title,summary
UP 조직이해능력,"정부는 학벌중심사회에서 능력중심사회로 전환하기 위하여 국가직무능력표준 정책을 추진하고 있다. 국가직무능력표준은 산업현장에서 직무를 수행하기 위해 요구되는 능력(지식.기술.태도)을 국가가 산업부문별, 수준별로 체계화한 것이다. 기업의 채용방식도 스펙중심에서 NCS 기반의 직무능력중심으로 전환되고 있다. NCS의 직업기초능력 중에서 조직이해능력에 대한 내용을 다루고 있으며, NCS 학습모듈을 기반으로 하여 집필한 책이다."
컨셉흥신소,"돌소장과 함께 컨셉을 찾아내는 사람들의 흥하는 이야기! 많은 사람들의 고민인 컨셉을 잡아주겠다는, 아니 컨셉을 찾아주겠다는 사람이 있다. 그것도 '흥할 컨셉'으로. 바로 컨셉흥신소의 돌격대 소장. 심부름센터를 연상케 하는 흥신소라는 간판을 달고 있지만, 컨셉흥신소를 찾아오는 사람들에게 맞춤형 컨셉을 함께 찾아주고 흥을 되찾게 해주는 신비한 힘을 가졌다.

만화 《슬램 덩크》의 광팬으로 빨간 머리를 고수하고, 가죽 재킷에 '흥!' 글자를 등에 새기고, 시도 때도 없이 하이파이브를 해댄다. 돌소장은 건설회사 변차장의 컨셉을 찾아주기 위해 베트남 하노이로 소리 없이 사라지기도 하고, 증권회사 정과장의 컨셉 찾기를 돕기 위해 펀드 투자 경험자들을 직접 만나기도 한다. 연이은 취업 실패로 자신감을 잃은 준호를 위해서는 준호의 어머니와 어릴 적 친구들을 찾아가 준호의 장점을 찾아내기도 한다.

이 책은 컨셉흥신소 돌소장과 일본에서 온 나오미가 다양한 사람들의 컨셉 찾기를 도와주는 과정에서 기획서, 제안서, 컨셉, 개인 브랜딩, 마케팅에 대한 기본적인 개념을 인식시키고, 이를 어떻게 실행으로 연결시켜야 하는지를 알려준다. 더불어 일상과 업무에 지쳐 삶이 정체되어 있다고 느끼는 사람들에게 다시 즐겁게 일할 흥을, 하루하루를 신나게 맞이할 흥을, 사람들과 살맛나게 살아갈 흥을 다시 찾게 해준다."
2025 메가테크의 미래,"코로나로 인한 세계적인 위기 속에서도 나날이 성장하고 있는 기업들이 있다. GAFA 혹은 FANG으로 불리는 구글, 아마존, 페이스북, 애플, 넷플릭스 만의 이야기가 아니다. 테슬라, 임파서블 푸드, 로빈후드, 크라우드 스트라이크, 쇼피파이를 포함한 이들 11개의 메가테크 기업은 최첨단의 테크놀로지를 기반으로 무서운 성장세를 기록 중이다. 코로나 시대, 역설적으로 테크놀로지의 진화는 더욱 빨라지고 파괴적 기업들은 기존의 틀을 깨며 더욱 강력해지고 있다.

《2025 메가테크의 미래》는 5년 후 세상의 승자가 되기 위한 메가테크 11개 기업의 치열한 기술 선점과 미래 비즈니스를 분석한다. 구글 출신의 벤처 투자가인 저자는 ‘앞으로 5년, 어떤 비즈니스도 이 기업들을 벗어날 수 없다’고 전망한다. 누적된 데이터를 기반으로 고객중심의 경영을 주도하고 있는 이들 메가테크 기업들은 사업 영역을 확장하며 미래시장을 장악하기 위한 준비에 한창이다.

이 책은 “그 비즈니스나 테크놀로지가 정말로 사람들에게 받아들여질까(돈을 벌게 해줄까)?”라는 현실적인 관점에서 메가트렌드를 예측한다. 아무리 혁신성이 높은 제품이나 서비스라도 세상에 널리 퍼지지 않으면 많은 돈을 벌 수 없다. 지금처럼 격변하는 세상에서 진정한 미래 예측을 위해서는 기술에 대한 이해와 함께 비즈니스적 감각이 필수다. 금융과 테크놀로지에 전문성을 가진 벤처 투자가의 관점에서 포착한 메가테크 11개 기업의 동향은 닥쳐올 격동의 세계에서 살아남는 생존의 지식이 되어줄 것이다."
"비열한 시장, 외로움에 지쳐있는 그대에게","투자를 하다보면 작은 손실에도 하늘이 무너져 내리고 두려움이 나를 땅 속으로 끌어내리는 것만 같은 그런 날이 있다. 날 믿고 사랑해주던 사람들의 시선이 나를 외면하고, 그렇게 믿었던 친구 혹은 가족들로 인해 평생 되돌릴 수 없는 손해를 보기도 한다.

시장에 바람이 불면 모든 것이 좋을 것만 같던 상승추세가 나에겐 하락의 시작일 수도 있고, 무너져 내릴 것만 같았던 폭락이 나만 빼고 다른 이들에겐 최고의 기회였을 수도 있다. 그래서 심리전에서 이겨야 한다는 누군가의 말에 ""나에게 문제가 있나?"" 이런 일반적인 인문학적인 생각을 부여잡고는 한없이 초라해지는 자신을 대면하고 나의 삶과 가치관이 흔들리는 것을 느낄 때도 있다.

주식시장에서 투자자로, 전문가로, 살아온 김태수 미국세무사의 [비열한 시장, 외로움에 지쳐있는 그대에게]는 주식시장에서 손실 혹은 사람으로 인해 힘겨워하는 투자자들과 공감할 수 있는 글 182편이 담겨 있다. 금융시장의 깊숙한 곳에서 일어나는 일들을 사실적으로 묘사했던 작가의 작품 [소설로 배우는 기업공개]와 [소설로 배우는 장외주식]에 이어 한국에서 처음으로 ‘금융작가’라는 공식 타이틀을 걸고 집필한 이번 책은 작가가 지난 2014년부터 최근까지 미국의 뉴욕에서 세무사로서 그리고 투자자 교육 사업을 하면서 실제로 경험했던 사례들과 다양한 강연회와 칼럼을 통해 모아 두었던 글들을 정리한 것이다."
연봉 2천만 원부터 시작하는 저축 습관,"일본 저축 분야 1인자인 저자는 ‘소비, 낭비, 투자’로 지출을 관리하는 시스템을 만들고, 자신이 개발한 90일 저축 체질 트레이닝 방법을 활용하여 경제적 요요 현상 없이 가계가 재생할 수 있도록 돕는다. 실패의 원인이 되는 ‘어떻게든 되겠지’라는 희망적 예측과 ‘월급이 적으니까 어쩔 수 없다’라는 고정관념에서 벗어나는 법을 알려준다.

돈 있는 사람을 위한 자산 증식 차원의 이야기가 아니라 자산이 마이너스 또는 제로에 가까운 상태로 불안을 느끼고 있는 이른바 ‘돈 문제아’인 사람들의 가계를 회생시키고, 빚에서 벗어나 저축할 수 있게 하는 90일 저축 실천 방법을 말한다. 이 프로그램을 통해서 연봉이 3,500만 원이나 되는데 모아놓은 돈은 없고 빚만 2,500만 원이나 되던 의뢰자가 매년 1,000만 원을 저축할 수 있게 되었다.

지출에서 낭비 찾는 법, 저축 금액을 설정하는 25퍼센트 법칙, 돈 모으는 시스템 만들기, 돈이 모이지 않는 이유, 돈을 모으는 8단계 등 가계를 회생시키고 저축할 수 있는 실천적 조언을 한다. 실제 가계 상담을 할 때처럼 돈 이야기만이 아니라 생활을 재검토하는 방법도 같이 살펴본다. 또한 빚을 떠안고 있는 사람들의 탈출을 돕기 위해서 모르면 위험한 돈의 함정, 빚을 정리하는 법, 빚 정리법에 대한 오해 등을 들려준다."
주식 트레이닝을 시작하라,"주식 트레이더 전문가 양성기관인 '증권사관학교'를 운영 중인 저자는 ‘패턴매매기법’을 주식투자에 성공하는 방법으로 제시하고 있다. 이 책에서는 패턴매매기법의 모든 것을 다음의 3단계로 알려주고 있다. 1단계는 ‘패턴매매기법의 기초 지식 쌓기’이다(1~5장). 패턴매매기법을 실전 매매에 적용하기 전에 반드시 알아야 할 추세 판단, 지지와 저항의 개념, 이동평균선과 MACD의 정의 등을 쉽게 기술하고 있다.

2단계는 ‘패턴매매기법 실전 매매에 적용하기’이다(6~12장). 패턴 1, 2, 3의 정의 및 종류를 다양한 차트 사례를 통해 설명하면서 매매 타이밍과 손절을 지정하는 노하우를 공개하고 있다. 또한 상위 차트와 하위 차트를 비교하며 주가가 차트상에 어떻게 표현되는지를 기술하고 있다.

3단계는 ‘패턴매매기법 실력 점검하기’이다(13장). 지금까지 배운 패턴매매기법을 얼마나 제대로 익혔는지 스스로 점검해 볼 수 있도록 25개의 문항을 제시하고 있다. 이 문항을 풀어 보면서 실전 경험을 쌓으면 앞으로 주식투자에서도 성공할 확률이 높아질 것이다."
잘 먹히는 공감 실전화술,"저자가 다년간 실전에서 얻은 경험과 연간 300회 이상의 세미나를 통한 교육, 그리고 미국과 일본에서 배운 마케팅 이론에 기초하여 지금 당장에라도 도움이 될 수 있는 ‘사람의 심리에 기초한 화술’을 구체적으로 기록하였다. 자신을 타인에게 소개하는 일이 서툰 사람, 상대와 매끄러운 인간관계를 맺고 싶은 사람, 상대를 설득하고 싶은 사람, 사람을 재산으로 쌓길 원하는 사람이라면 이 책이 길잡이가 되어줄 것이다.

책을 읽다 보면 판매자와 구매자, 세일즈맨과 고객, 실적과 마케팅 따위의 단어를 심심찮게 보게 될 것이다. 그저 인간관계에서 잘 먹히는 화술이 알고 싶었는데, 하며 거부감이 들 수도 있다. 하지만 처음부터 끝까지 찬찬히 읽어본다면 기우였음을 알 수 있을 것이다. 보통의 인간관계와 다를 게 없기 때문이다. 조금 과장한다면, 본질은 바로 여기에 있다고 할 수 있다.

저자가 책 내에서 자신 있게 말하고 있는 것처럼, 이 책은 자신의 의견을 타인에게 전달하는 것이 어려운 사람부터 사람을 자산으로 만들고 싶은 사람까지 길잡이로 삼기 충분하다. 인간관계와 대화에 대한 고민의 크고 작음과 상관없이 독자들에게 일독을 권한다."
장사가 하고 싶으세요,"셰프이자 요식업 브랜드 컨설턴트인 저자가 창업에 성공하고 즐겁게 오래 장사하도록, 자신의 창업, 강연과 컨설팅 등에서 쌓은 현장 경험과 노하우를 한눈에 들어오도록 정리하였다. 여기에 현장에서 귀담아들은 요식업 창업과 장사의 애로사항에 대한 나름의 해법을 제시하여, 창업에서 본격적인 장사까지 늘 옆에 두고 참고하도록 했다.

요식업 창업 전부터 창업 준비, 운영, 즐겁게 오래 하는 법까지 단계별로 6개의 챕터로 나누고, 6개의 챕터는 장사에 실질적으로 필요한 내용을 50개 주제로 압축하여 구성했다. 즉, ‘어떻게, 무엇을 준비해야 하는가’부터, 요식업 창업이 처음인 사람들이 궁금해할 내용과 흔히 하는 실수는 물론, 궁극적으로 장사를 오래 하기 위해서 어떠한 마인드 셋이 필요한지 등 핵심적이고 실제적인 이야기를 전해주고 있다."
주린이도 술술 읽는 친절한 금리책,"공인재무분석사 자격증을 소유한 저자가 애널리스트로, 금융 전문 기자로 일해오면서 금리를 통해 투자의 기본을 이해하려는 사람들을 위해 쓴 책이다. 부동산투자, 특히 주식투자에 관심이 많은 이들은 이 책을 통해 금리의 메커니즘과 투자의 기본을 이해하는 데 큰 도움을 받을 수 있을 것이다.

금리에 대한 기본적인 이해가 있으면 경기 상황에 대해 빠르게 이해할 수 있다. 금리를 기준으로 주식, 부동산, 채권 등의 가격 상황을 비교해 금리 수준에 따라 부동산시장 및 주식시장에 진입하고 나가는 타이밍을 결정하고, 적절한 투자 비중도 정할 수 있다. 투자와 경제의 가장 기본이 되지만 자칫 어려울 수 있는 금리라는 주제를 쉬우면서도 남다른 깊이로 풀어낸 이 책이 소중한 자산을 지키고 불리는 데 큰 도움이 될 것이다."
우주에 투자합니다,"북저널리즘 59권. ‘우주에 갈 수 있을까’가 아니라 ‘우주에서 무엇을 할 수 있을까’를 고민하는 때다. 정부 차원에서 이뤄지던 우주 개발을 이제는 민간이 주도하고 있다. 일론 머스크가 만든 우주 스타트업 스페이스X는 2020년 11월 16일 우주 비행사 4명을 국제우주정거장(ISS)으로 쏘아 올렸다. 이들은 6개월 동안 우주여행 모델을 만들어 나간다.

제프 베조스가 설립한 블루오리진은 인공위성을 통해 전 세계에 초고속 인터넷을 제공하는 프로젝트를 진행 중이다. 세계는 왜 지금 우주 개발 경쟁에 뛰어드는가. 우주 비즈니스는 어디까지 확장될 수 있을까. 인류의 마지막 투자처로 불리는 우주의 가능성을 살펴본다."
인코텀즈 2020 쉽게 배우는 무역영어 기본 실무,무역에 입문하는 사람들이 무역영어는 물론 무역실무 지식까지 습득할 수 있도록 구성했다. 또한 실제 업무와 유사한 스토리로 구성되어 있어 수출과 수입실무의 전 과정을 쉽게 따라 할 수 있다. 따라서 이 책은 무역창업 초보자에게 꼭 필요한 무역영어의 교과서가 될 것이다.
스타트업의 거짓말,"스타트업은 사회를 변화시키고 혁신한다. 테슬라는 유구한 엔진 기술을, 에어비앤비는 해묵은 호텔시스템을, 우버는 택시 업계를 흔들어놓았다. 이제 사람들은 스타트업 문화를 추종하기 시작했다. 벤츠사의 임원이 스니커즈를 신고 이사회에 참석하고, 사옥의 공간마다 이름을 바꾸고 중요한 정책 결정 과정을 ‘스타트업식’으로 바꾼다.

하지만 스타트업 중 80퍼센트가 3년을 버티지 못하고, 90퍼센트가 좌초하며, 99퍼센트가 스타트업이라고 불리기도 전에 파산한다. 정식 고용계약서조차 없는 곳이 많고, 직원들은 경제적으로 착취당하며 여성은 대부분 부수적 역할만을 수행한다. 그럼에도 많은 이들은 스타트업에서 일하고 싶어 한다. 왜? “쿨”하기 때문이다. 그런데, 과연 스타트업은 우리의 상상만큼 멋지고 아름다운 신세계일까?

20여 년간 독일과 미국, 일본의 스타트업 현장을 면밀히 관찰, 연구해온 저자는 화려한 약속 이면에 존재하는 스타트업의 현실을 12가지 거짓말로 묶어 속속들이 공개한다. 이제는 무분별한 추종과 낙관 너머의 현실을 직시하고, 열풍에 가려진 위험과 손실을 적시할 때다."
법경제학 입문,제2판에서는 최대한 수식이나 그래프를 줄이고 직관적인 설명을 하였으나 제1판과 달리 기초적인 법학적 내용을 본문에 서술하여 가독성을 높였다. 또한 반독점법에 두 개의 장을 할애하였고 제10장에는 다수의 학술 논문을 인용하였다.
부자는 돈이 일하게 한다,"알뜰살뜰한 가정경영에서부터 실전 투자기술, 자산관리까지 70억 부자의 25년 재테크 노하우를 한 권에 담았다. 저자 강용수는 경제적으로 절박한 사람들의 고민에 귀를 기울이고 현실적인 지침을 준다. 이 책에는 저자가 맨손으로 시작하여 마흔세 살에 70억 자산가가 되기까지의 과정이 절절하면서도 유쾌하게 담겨 있으며, 보통 사람들이 흔히 겪는 가정의 경제 문제들을 현명하게 해결하고 경제적 자유를 얻을 수 있는 생생한 노하우가 가득하다.

알뜰살뜰 가계부를 쓰면서 수입과 지출관리, 저축을 하는 가정경영에서부터 부동산투자 등의 목표 설정과 마중물을 마련하는 방법, 수익형 자산을 분석, 투자, 유지하는 실전 비법, 돈이 일하게 하여 월급보다 훨씬 많은 자산소득을 만드는 단계별 시스템까지 꼼꼼하게 챙기면서 그 비결을 알려준다."
대한민국 부동산 대전망,2011년부터 <한경비즈니스>와 <매경이코노미>에서 베스트 애널리스트 명단에 꾸준히 이름을 올린 저자가 데이터 수치를 이용해 부동산시장을 전망한다. 분석을 바탕으로 언론 등에서 접했던 부동산시장에 대한 부정적인 시각들을 조목조목 반박한다.
돈버는 스마트스토어 마케팅,"온라인 쇼핑몰을 운영하면서 느꼈던 궁금증과 어려움을 해소할 수 있는 방법을 담았다. 저자의 생생한 경험을 녹여냈기 때문에 초보자도 쉽게 따라할 수 있으며, 현직 셀러라면 지금 바로 적용해볼 수 있도록 자세하게 설명해 주고 있다. 스마트스토어 입점부터 판매와 마케팅, 상위 노출로 유입량 늘리는 방법까지 간단하게 이해할 수 있으며, 국내는 물론 해외 구매대행 사업까지도 맛볼 수 있는 구성이다."
블록체인 혁명 (보급판),"기존의 『블록체인 혁명』을 무선제본으로 제작한 보급판. 양장제본으로 제작되었던 기존 책과 달리 가벼운 종이를 사용해 책의 무게를 줄이면서 동시에 판형도 작게 하여 휴대성을 높였다. 또한 책의 정가를 낮춰 독자의 부담을 덜었다. 아울러 기존 도서에는 없던 주석을 추가로 달아 독자의 이해를 도왔다.

오늘날 경제계의 화두인 핀테크에서 가장 핵심적인 기술로 여겨지는 블록체인에 관한 모든 것을 다루고 있다. 다소 생소한 블록체인이 무엇인지를 명확히 알려주는 한편, 블록체인이 가져온 현재의 변화와 미래 예측을 함께 담고 있다. 아울러 다소 어렵거나 생경하게 느껴질 수 있는 본문의 용어들을 설명한 60여 개의 주석을 달아 이 분야에 문외한인 독자들도 쉽게 이해할 수 있도록 했다."
2020 기업금융과 M&A,"합병 및 분할 등 13개 TOPIC 대한 완벽 정리를 수록한 교재다. 최신 자본시장법 개정안을 비롯 상법, 세법, 공정거래법 및 거래소 규정등에 대한 충실한 개정내용을 반영하였고, 상장법인과 비상장법인별로 구분 정리하여 실었다. 주제별 내용, 절차, 회계, 세무, 서식을 체계적으로 정리하였고, 10년 이상 M&A실무경력자들의 오랜 체험이 녹아든 내용으로 구성하였다."
종신보험 초강력 세일즈 레시피 100,"종신보험 세일즈의 백과사전이다. 저자가 종신보험 세일즈를 시작하면서 목말랐던 부분에 대한 독창적인 노하우가 오롯이 담겨 있다. 누구나 종신보험 이야기는 선뜻 입 밖에 꺼내기 힘들다. 가장 두려운 ‘죽음’과 밀접한 관련이 있기 때문이다.

그래서 저자는 직접 경험한 183개의 사례를 우화와 일러스트를 통해 알기 쉽게 풀어냈다. 재미있는 이야기를 하나씩 따라가다 보면 어느새 하늘에 별처럼 떠 있던 종신보험이 반딧불처럼 땅으로 내려온다. 또한 128개의 구체적이고 정제된 스크립트는 말주변이 부족한 세일즈맨들을 위한 비장의 무기이다. 저자가 직접 경험한 수많은 사례에서 추출했기에 현장에 바로 적용해도 효과가 있다."
UX디자인을 시작하는 책,"실제 대기업 디지털 마케팅 회사에서 UX 디자인을 다뤄온 집필진이 제작자나 디자이너들이 알고 있어야 할 UX 디자인의 기초부터 「사용성 조사」, 「프로토타이핑」, 「구조화 시나리오」, 「사용자 조사」, 「고객 여정맵」, 「사용성 모델링」, 「조직도입」까지를 8개의 장으로 나누어 해설했다."
여자는 언제 지갑을 여는가,"<쇼핑의 과학>으로 성공하는 매장의 숨은 전략을 분석해내 세계적으로 열렬한 호응을 얻은 바 있는 쇼핑 과학의 창시자 파코 언더힐은 이번 책에서 오늘날 새로운 소비권력층으로 떠오른 여성 고객으로 인해 우리 주변의 제품, 서비스, 공간 등이 어떻게 바뀌었는지를 살피고 그녀들의 마음을 사로잡는 전략을 알려준다. 책은 1부 ‘여자들이 바꾼 세상’과 2부 ‘여자들이 지갑을 여는 순간’으로 구성되어 있으며 저자의 특별한 한국 체험기가 담긴 ‘한국어판 서문’과 인터뷰 내용도 함께 실려 있다.

책은 여성의 구매심리를 철저히 분석해 그녀들의 지갑을 열게 하는 전략을 설득력 있게 소개한다. 여성 고객을 상대로 한 마케팅 업계 종사자, 매장 관리자에게는 최소의 비용으로 매출증대를 올리는 방법을, 일반인에게는 ‘아, 이래서 그 매장이 그렇게 바뀌고 있구나.’를 이해하게 하는 흥미로운 내용들이 가득하다. 책의 말미에는 미래 쇼핑몰의 모습, 인터넷 쇼핑몰에서 사람들을 사로잡는 방법, 주목할 만한 쇼핑 트렌드들이 소개되어 있어 쇼핑몰을 운영하거나 현재 준비하고 있는 사람들에게도 유용한 정보를 줄 것이다."
회계학 리스타트 2,"정확하고 객관적인 정보가 필요한 외부 이해관계자를 위한 재무회계의 기초를 다룬 『회계학 리스타트』에 이은 내부 의사결정권자의 미래지향적 사고를 위한 관리회계의 기초를 다룬 책. 경영상의 여러 가지 당면과제를 앞둔 노회한 기업가와의 대화를 통해 관리회계의 기본을 닦고, ‘원가’라고 외칠 줄만 알았지 진정한 의미를 알지 못했던 출판사 직원들과의 대화를 통해 기업의 구성원들이 알아야 할 원가시스템을 다뤘다. 또한 인터넷쇼핑몰과 커피전문점의 경영상태를 살펴보며 변화하는 기업환경에 필요한 관리회계의 기본기는 물론 기업의 성패를 가르는 성과평가에 이르기까지 경영관리의 전반적인 내용을 담았다.

이 책의 등장인물 역시 회계멘토를 만나 회계의 필요성을 깨닫고, 자신들이 처한 문제들에 대해 회계원리를 대입해 응용하고 해결해나가는 구조를 취하고 있다. 이 책은 기업환경에서 벌어지는 이런 잘못된 경영의사결정을 바로잡아보고자 우리가 흔히 주변에서 볼 수 있는 상황들을 에피소드로 구성해 독자들이 좀더 쉽게 이해할 수 있도록 관리회계의 개념과 의사결정방법을 설명했다. 그리고 좀더 상세한 이해가 필요한 이론적인 내용들은 그때그때 주석을 달아 이야기 전개와 함께 익힐 수 있도록 정리했다."
